state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
Connecticut,2020-04-30,705.3711582610712,910.1096714125774,550.5387856458525,269370.86755306873,92.10120937559839,83.78943254241514,99.42196630882785,69.12016787037092,213.12768052674016,64.87268081727791,2628.9138219061083,11887.774519752498,787.7569796380247,566.1954810962185,1355.6676714973391,298.7713062029833,1834.0421055308111,6964.0182343758825,750.9875534564959,TRUE,0.8203538002945265,0.518437410971734,1.18068788268594,0.9440509364969851,0.9131007790791154,0.9756927047880319,81217.44482349548,852752.7714077587,83
Connecticut,2020-05-01,686.572885377376,892.2137359787553,526.938979059747,272059.2725182986,89.72506272664845,81.6357092705298,96.96697143653982,67.42106848751159,206.17066103864028,63.248653655253364,2503.331110100248,11557.337635419168,741.8443380358608,549.3505186548039,1332.9514931328913,288.74199434466306,1793.1493704364261,6822.142028151566,708.077702089761,TRUE,0.8081369562092062,0.506951264097776,1.12432143163543,0.8275235488439178,0.7981460167622262,0.8576132629203839,81783.82560203662,859218.1224081005,84
Connecticut,2020-05-02,668.2093649484881,874.1225847479784,510.940510993179,274537.6822924068,87.17728203870011,79.41781167522822,94.40991791429036,65.67185186464681,199.5385327037348,61.803220396102844,2326.652623549826,10468.569205057953,687.2938955462095,539.935824661704,1342.0324943252847,281.55084180458755,1739.475906821613,6704.536944422247,661.4769393697,TRUE,0.7834365906536819,0.48937688889503,1.08876814342271,0.7172219231705113,0.6895862903563547,0.7455862265696832,82365.48915183339,864356.6372818162,85
Connecticut,2020-05-03,649.9379685854626,857.1468297982935,495.54391946232226,276334.0319299683,85.03655493796047,77.1636073365333,91.68341980516061,63.511736484162654,193.83823031139167,60.660853724805726,2166.839752497252,9890.951050090951,616.5793762633141,527.3168460057796,1310.3002712061875,272.41116056038334,1648.481782460688,6596.123918832578,601.4224952320394,TRUE,0.7663577169216822,0.47590413609434,1.09395826072213,0.8669217604547383,0.83586590838879,0.898737490679684,82978.90918382585,871031.2163830154,86
Connecticut,2020-05-04,634.1631296908702,838.3669304227892,486.4071157218192,277695.6276222602,82.52626667832664,75.10778785767117,89.1867666170171,61.447173403535714,186.94475796477207,58.973969583770206,2000.6154688515985,9068.711675285027,533.3885089753442,517.8843552808635,1300.616305754946,264.2938041457272,1555.4705568716718,6245.141381353134,557.4939312497311,TRUE,0.7480967470423016,0.463781659890342,1.05801597134848,0.69686631049607,0.6683528067623706,0.7261794859024818,83598.77356470974,879931.3914468979,87
Connecticut,2020-05-05,621.3341104815793,823.2047490463733,477.2025872590592,279721.8666016546,80.22423642385593,72.81753675344882,86.62965678942996,59.60199456378086,181.09027412955953,57.38954324886856,1844.9990029866435,8479.4662506194,453.3486598871468,507.00822670061,1293.2331889101872,258.34640336790363,1477.522200543936,5945.511469871668,515.8370816626343,TRUE,0.7269647522965332,0.440134368177095,1.06473026472172,0.9861033093295073,0.9513547115824668,1.0216879232336284,84251.60368323492,887998.5247215582,88
Connecticut,2020-05-06,610.6765729584373,808.2878672500665,472.4989428377645,281556.07070325746,77.96096939073988,70.6717630757994,84.32625263402159,58.0196661543648,174.2020755389774,55.630620066095574,1700.441460467087,7873.763087593779,404.70385878667514,499.57207783129695,1266.2022074547276,252.14332717312578,1398.9397784761295,5672.832370344521,489.00023770626007,TRUE,0.708024396329223,0.412326665943688,1.09106625787973,1.0690773478411528,1.0320296835618046,1.1070012072185966,84945.9174952875,896030.3764606271,89
Connecticut,2020-05-07,599.5934918988078,791.0595337285808,465.07802879497876,283289.86154112825,75.57921088014118,68.69222549471777,82.44561403864704,56.28434054784671,169.93508706365617,53.82924958198438,1601.1253363425913,7736.531270696079,364.2540463732096,488.98446644800765,1235.0757988369216,248.51180399149007,1322.035385164114,5292.516846463852,460.6815194516646,TRUE,0.7046599841884238,0.398552349892517,1.08600052997247,1.2746709503532572,1.2340265720732568,1.316198138532025,85743.15722894805,903280.0317591123,90
Connecticut,2020-05-08,591.2052055026115,783.7240984836535,458.25469198206474,284474.12458048767,73.47391791462853,66.83312807060184,80.50060546836488,54.997618894677444,166.6582794629228,52.39449204331241,1509.4099075471277,7313.892345526282,317.23629810705427,477.2557625350888,1214.3178134102704,244.51023772726342,1242.097527057686,5070.069462715699,409.79009078320234,TRUE,0.6970969931203699,0.389243527691347,1.08420468008936,0.9897358631826575,0.9543521317039695,1.0259835738990013,86578.71209628884,909474.2207042833,91
Connecticut,2020-05-09,580.6798876479793,773.7044762310404,452.54583915187544,285584.1322838791,71.6212751216291,65.11808541893501,78.45369462224286,53.42009124626799,164.20967365729308,51.39604679642778,1398.9075035587366,6919.485888707673,278.1400904042832,463.34921083150243,1180.892448252538,238.62145018690273,1154.1157834059295,4798.810494855319,366.65146387709956,TRUE,0.6973902722631125,0.371180056798381,1.12615892203581,0.9041874854546385,0.8709366165704447,0.9382740889325644,91606.69329020206,916827.9517320064,92
Connecticut,2020-05-10,572.7717505493661,748.2781139571698,445.86479768900995,286721.9435023406,69.94746793224954,63.339386394578256,76.31138660314332,51.78842713900147,160.48882547560294,49.953703620684934,1315.9159605907903,6488.891081951842,251.3529273374233,450.1814570156139,1147.560646065791,227.71199224916438,1088.97213055077,4322.804299007249,312.44638405641797,TRUE,0.6971182092385063,0.367173084952097,1.17871855173844,0.8323574906405713,0.8004660417463995,0.8650849654135165,92597.15025913024,918727.0920842264,93
Connecticut,2020-05-11,558.3092885009315,724.9937414501975,438.49321692193047,287856.5599792647,68.41279091198379,61.70121027487151,74.13357886913451,50.34034368239871,155.76934942271015,48.761702975723566,1224.0996078613368,6668.377176357663,220.46533204929602,432.19741130992713,1119.7639237221995,220.25833684062678,1016.1116301106147,4148.3244865931165,275.5694689261479,TRUE,0.6906528352911119,0.352531919052542,1.24524205584639,0.8148619085401024,0.782986198641028,0.8475912237310218,93576.96844524218,922244.3689435637,94
Connecticut,2020-05-12,546.4649911309232,707.68301277911,430.875597582892,289087.0487806997,66.58776205634369,60.20132419965927,72.40766915099458,49.47460904376187,149.90526728244203,47.5823287457177,1114.9335147445609,6507.14226310101,202.32388525757824,417.4492629383531,1105.211951261963,209.26031385943008,939.8232189317523,3857.4271214333075,246.54083155855744,TRUE,0.6879189033577623,0.343412065438649,1.31689039331554,0.8558709697568964,0.8226316671917935,0.8899938257062519,90014.93749190413,920439.34895032,95
Connecticut,2020-05-13,533.4563756738291,691.6433488624839,420.8680733823735,290054.34463177086,65.11607305300163,58.637163420802736,71.00897576339688,48.29928397598236,146.97742778365847,46.31163847588573,1047.9448255719658,6405.923994266999,172.6937498280387,404.68705647387253,1064.4266111007883,201.09418853270984,877.2070854309022,3703.284534543245,220.52970600843898,TRUE,0.6941408756323262,0.341104890879182,1.32445969016152,0.9067644656022178,0.8719004675128987,0.942545699753341,90850.75211639093,921339.637540325,96
Connecticut,2020-05-14,521.4858151485536,672.4441648147726,411.2292741031945,290937.5211620364,63.40936406411487,57.126450744632066,69.17403495448795,46.91747265546262,144.2715183997044,44.909785138137536,1004.3984072345909,6617.796711632322,152.44811080990883,386.7548430650303,1023.5403542670805,189.44144251649777,827.0149757512013,3618.61424677957,195.5731097758341,TRUE,0.7132285867138711,0.333997564838373,1.35461516055747,1.0848087977515675,1.0460587507177785,1.124504205725032,91647.51246677205,922108.3519328729,97
Connecticut,2020-05-15,507.2446859299164,654.258225546979,397.1594310467939,292128.98421051877,61.513978026932804,55.72636381506481,67.5094441592498,45.74932230255273,140.3303475299246,43.21097120180473,956.1587267233956,6510.733084808855,145.648334348442,371.0820901255349,984.6541858388296,177.13034430155363,773.9716816780339,3507.7029003266634,172.2944125381233,TRUE,0.7077098937337634,0.322307547314211,1.40801954907687,1.1535635345041122,1.1133456866943912,1.1947384597018966,92401.02579272528,922743.4803495406,98
Connecticut,2020-05-16,490.1968168398142,635.9064323399411,385.0836300823487,293522.62322967727,59.79264978099858,54.2505799424427,65.85702344720855,44.63238379995547,137.44603167738734,41.58965977725036,900.8838034035646,6484.1851887816665,121.5654748559173,353.9398920251333,923.764814794434,166.39337709677392,713.4259380870717,3374.4364076771,150.743102596158,TRUE,0.7206385334681301,0.320020490458099,1.43530684234888,1.199971268810043,1.1592601403074947,1.2416245625129039,93107.33779908517,923280.0679755958,99
Connecticut,2020-05-17,472.0645315878663,619.9640982986717,371.2836701527195,294765.51318606205,58.01378791117831,52.814573236385485,64.39329243425198,43.3993231928976,133.13794447783098,39.75756103007822,873.6547196462968,6393.903130595337,104.11338621664514,336.57234581316936,852.3012061849538,156.39348602334348,659.3132957299256,3385.908007886954,135.82785336383267,TRUE,0.731341764581832,0.303836155054674,1.48722007644164,1.058266492718224,1.0206412063380852,1.0968053056437603,93772.69365328412,923715.418084249,100
Connecticut,2020-05-18,454.5877569721251,589.5912488714964,358.3547312152233,295908.39946559945,56.16756832755536,51.32877115886269,63.43530552663933,42.089938588312016,130.1809020116662,38.13086877475851,822.5063946391999,6980.496758803236,93.46796287790701,319.2893382035177,813.37504857669,145.1848149323951,624.6999872327921,3385.617851879262,120.40208047401546,TRUE,0.7384644718425111,0.296069223676192,1.53616920275734,1.0146042757135068,0.9783253729692943,1.051769168308252,94396.04191609214,928846.6054671103,101
Connecticut,2020-05-19,434.83461468575155,564.2762723475887,344.7359991078718,297239.9482643072,54.51579595804735,49.926003131478694,61.91904890439827,41.03596590911456,126.78675159628776,36.46234853065399,771.0544708642168,7773.297208180962,86.42595510265,302.1756936129077,771.0898578129488,136.08925499077742,579.0453202160986,3413.233547535752,106.89720272202709,TRUE,0.7481981191952005,0.282123840631606,1.5930681698162,0.8556999543900585,0.8226313094769417,0.8896431625916669,100288.42916916579,940843.5216820659,102
Connecticut,2020-05-20,416.2633970055182,541.6811442034057,330.24726410426496,298615.18609526264,52.640476180506624,48.3805771591,60.53133499649411,39.81643499693283,121.17756815195034,34.56584929325376,749.5377890665545,8671.531671301687,74.48396593238363,286.2243834328113,721.0384096723315,125.16571287547056,556.389828764804,3517.302449951318,92.0683483698927,TRUE,0.7658394571889655,0.274529309145098,1.60145518234731,0.7617567144806275,0.7305190178931522,0.7938724805863454,95609.37040313713,938488.4359138962,103
Connecticut,2020-05-21,397.9892286651193,516.7129156647203,314.63639692057615,299984.53243670217,50.890182564978545,47.08793227511963,59.033592212983464,38.15621035188498,116.14321407960749,32.73529000781379,707.5727414423714,9668.200214966102,62.62093643869768,269.299297461828,684.5487168700033,114.14252700139811,529.0362067307459,3524.3372321134248,80.47393508680241,TRUE,0.7788411846011072,0.261447647931552,1.64967276534611,0.6743857483947773,0.6445669208144348,0.7051103563409389,96222.9043531168,939087.6190559025,104
Connecticut,2020-05-22,378.5770419375672,500.7672232247048,299.9525680904089,301224.9721938119,49.00852958261714,45.63659277530106,57.29854266542445,36.87365706389063,111.46635973639842,30.735871230473922,673.747007278493,10186.104723528646,56.07139701094603,253.6245276464416,647.4173340649884,101.51111184300336,501.5966341695635,3564.563363002501,73.94928845988997,TRUE,0.7846856218595466,0.247905275834625,1.69407674219438,0.7609799449370396,0.7284236081149046,0.7944921923960441,96895.42908695772,939549.2647879268,105
Connecticut,2020-05-23,358.5078498124342,471.57450182528333,278.852588309006,302410.5808564904,47.10923630352549,43.95460511941754,55.77832475594382,35.54429539055367,107.17489604034769,29.065122817846465,628.0357528960176,10859.81701932376,45.49198770816089,239.25934621444915,635.614810565529,91.88733719074504,476.6666468890515,3785.813858683125,62.209984142460804,TRUE,0.8074199743867729,0.245008269333201,1.78931925328838,0.739894361361894,0.7067480979621462,0.7740611521129658,97629.6396357146,944577.4193869318,106
Connecticut,2020-05-24,340.43277469856423,450.21461314055574,262.28116717852373,303569.51561571704,44.931819293772435,42.36066389399928,53.85199244389395,34.01086658228281,102.12326892693982,27.155455247294512,607.5806095973603,11746.170573696163,36.327576823492876,226.38309847470896,628.0189494031853,82.06073916320929,448.03600159356046,3923.9007330499135,51.28108321316438,TRUE,0.829062080977943,0.237873156725589,1.84753635854713,0.8855825424844834,0.8482067677449324,0.9240404923405678,98423.53196494274,955923.3500668217,107
Connecticut,2020-05-25,320.05680704368467,436.7698163243082,240.61024540194586,304315.9192241454,43.06825227759045,40.70238160288825,51.99423201185182,32.52005639536047,97.77578924913753,25.55317138649223,605.2889594896387,13009.9617736189,28.499495023966624,213.05872687358243,618.9511937082552,75.64309962250263,424.96397727315866,4376.38041378693,45.54036055876358,TRUE,0.8389992157885874,0.233362514199035,1.9017679156437,0.739862006534148,0.7048776184762012,0.7759852574252343,99305.58349030609,968349.2530505564,108
Connecticut,2020-05-26,300.6400759730378,429.4297673944915,221.53262085268858,305076.60257483646,41.07265586417846,39.0077112419518,50.45177091373131,31.09326642447257,93.51269054822623,24.14584139089373,585.5338175193369,13981.7030092974,24.158468740599943,200.54750375799938,609.6889797078484,66.35295156345107,400.4703022331327,4878.997418947409,38.95902572176104,TRUE,0.8389138675275795,0.226032781443819,1.95849826592176,0.7115627048310709,0.6765878016889703,0.7477226575466956,101274.88424661124,992959.3110135788,109
Connecticut,2020-05-27,283.04130763546357,421.48391862551705,198.6321307977942,306603.62285331014,39.0944463734791,37.37929838818587,48.326763105845515,29.28044990448867,93.26195336734627,22.527468259179166,555.5020473138413,15057.498909945492,18.4592879959545,186.77826288904762,616.74102822888,61.77785552336793,386.55886581883055,5406.046744709827,32.5434946125552,TRUE,0.8628271380947798,0.215996254816325,2.01437869040552,0.63420433278159,0.6002834081418086,0.6693797067986637,101284.14549152892,1003552.403474112,110
Connecticut,2020-05-28,266.33878226381614,418.7938465779737,178.026162127014,308455.704328444,37.45242671787267,35.835202473574086,46.796063582595025,27.702217982531188,88.76225734257537,20.780003974817788,530.779915261423,16061.879339687872,14.003342282983656,174.7429786099579,621.8725397540327,55.48576830165297,371.98544040800834,6124.227623896989,28.409617450695315,TRUE,0.8697674393661332,0.205447487568573,2.11628152979085,0.6037830962127567,0.5695517291133326,0.6393593571639071,101480.48358485059,1010275.9021460798,111
Connecticut,2020-05-29,251.90771178403543,416.08753961082493,158.2001666409638,310334.0526743793,35.831641020986154,34.3367027984414,45.35054888963665,26.184444315566587,85.33258848428478,19.036228063429157,523.5890184377281,18617.766399658693,11.372269675077765,162.2190540080042,634.4281011761495,48.17408002687128,367.66860937152194,6966.386037719539,24.24162446609066,TRUE,0.8805525688702422,0.188197249454262,2.17235250944561,0.5137414716374837,0.48088176648532005,0.5480650981448059,101577.74484236284,1025771.281835353,112
Connecticut,2020-05-30,236.87518236673196,424.72479185526663,140.34380233142468,311347.13582102786,33.96356494313519,32.701516207196015,44.097081120411985,24.34406871590187,80.9356362579588,17.545318823536082,495.49391824601565,20316.13822815362,9.047046351947076,153.63284197195438,657.8588330651655,42.51235745082967,341.907961783214,7178.065909788372,19.648923850475896,TRUE,NA,NA,NA,NA,NA,NA,104407.83657645296,1043059.0476563742,113
