state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.diagnosed,deaths.diagnosed.hi,deaths.diagnosed.lo,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,diagnoses,diagnoses.hi,diagnoses.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
Maine,2020-02-14,0.0020791745538291237,0.06763096951304251,5.530280206735186e-5,3.08129358820093,2.8682788136531673e-6,2.232141959164468e-6,3.463006871787809e-5,8.842775497841902e-8,6.002970631685166e-7,1.4215023119767125e-5,1.3545584751419323e-8,4.530468082344684e-5,1.1309743591088191e-7,0.005684059222250314,0.1473304028619309,1.8269433832103995e-4,0.583703044763105,5.1328628353802905,0.04203129330511271,0.0011935938058607444,0.018233854697821135,4.644217698383075e-5,0.24442849640885977,3.026800388544216,0.01072207435221564,FALSE,3.4657359027997265,0.874657396940407,10.4251544260916,NA,NA,NA,0.018685636446032942,26.103625423332442,7
Maine,2020-02-15,0.003958845804652387,0.106073666129364,1.3547171542967564e-4,3.800849893702864,7.57386351885492e-6,5.905991270287629e-6,8.911178936095454e-5,2.3594575051936755e-7,1.7463044949439675e-6,3.9023244489897134e-5,4.6199151532727284e-8,1.1634536752629893e-4,3.012876742110975e-7,0.00934056933204578,0.20752512249730243,3.411018245698107e-4,0.6572894477542819,5.391130662880437,0.05094679951727447,0.002503120902322068,0.03665870586191538,1.0038681467332942e-4,0.3009900612944215,3.273440489092683,0.01424320806833102,FALSE,3.4657359027997265,0.774888637760269,10.4251544260916,NA,NA,NA,0.027337993659544646,29.10845299806769,8
Maine,2020-02-16,0.0066835431463116825,0.14522611011529762,2.714772892263071e-4,4.5379745061481245,1.7486980626171436e-5,1.3380031801885444e-5,1.9804690782621295e-4,5.49014656005367e-7,4.412549640890926e-6,9.152053143147212e-5,1.1913230452182066e-7,2.562241038795115e-4,6.986633812558763e-7,0.014238176188968107,0.2457895665152215,5.470534027443279e-4,0.7613971783694639,5.587424732475666,0.06265822985913425,0.004609524419899805,0.06479385409365299,1.8837116263090262e-4,0.34517380978964773,3.563415222209203,0.01841844358010937,FALSE,2.5970895062990036,0.759685896267551,10.4251544260916,NA,NA,NA,0.03967341348710543,32.3606410537712,9
Maine,2020-02-17,0.010408036683975835,0.20096002140757221,4.44200229335921e-4,5.367575482291491,3.521817809240801e-5,2.7275232430274594e-5,3.90652798309997e-4,1.1482631154689217e-6,9.843192056693361e-6,1.8679118160755322e-4,3.357114647284283e-7,5.042137684600595e-4,1.4500773586694899e-6,0.020295350711379438,0.28366565138183353,9.110483128447083e-4,0.8570916176049783,5.7230307824884665,0.07991986426510889,0.007698523407200649,0.10327143082766319,3.1596059181808104e-4,0.394813665193094,3.88559651853641,0.02517243767707939,FALSE,2.443997848827573,0.744208101612116,10.4251544260916,NA,NA,NA,0.057767733288743836,35.96972637864609,10
Maine,2020-02-18,0.01505372919913997,0.24674001447458246,6.955964244193782e-4,6.5133456405141725,6.626346817617991e-5,5.059073670216241e-5,6.991658440342265e-4,2.1986698371054395e-6,1.944412389558015e-5,3.484609499349379e-4,7.665366355259431e-7,9.011109505012071e-4,2.750095366445933e-6,0.027191916304656904,0.3252035918597034,0.0013924790939347817,0.9784730722288024,5.961831934109419,0.10227819024529101,0.011752607842028435,0.14884632844642015,4.970289346252022e-4,0.4435404081968281,3.756766542518631,0.03235413235783394,FALSE,2.2210018901919377,0.760596681719541,10.4251544260916,NA,NA,NA,0.14636979113662402,40.22303930746367,11
Maine,2020-02-19,0.020488928864831765,0.28697583004147587,0.0010492215034788926,7.7968685305091405,1.1417193274914364e-4,8.607096110869921e-5,0.0011485507471894266,3.917052376910175e-6,3.639209259196818e-5,5.939587749296828e-4,1.516987676429611e-6,0.0014898236500154515,4.8897753230209155e-6,0.035499061474359175,0.3753301826012506,0.001960361938925222,1.1197463598230635,6.40079697603684,0.13387927952745643,0.01693833623592683,0.1991563833025639,7.696186427537147e-4,0.509449799695931,3.887885530403209,0.040359434873238766,FALSE,2.1287655071664986,0.797483280270073,10.4251544260916,NA,NA,NA,0.12943914021476094,44.28208816600657,12
Maine,2020-02-20,0.026975483307027117,0.3073637435919425,0.0014949913939468823,9.302165365439494,1.8243602745828409e-4,1.3868633649770612e-4,0.0017617684931090566,6.579856040378456e-6,6.302531702894617e-5,9.94556651233552e-4,2.806029444031766e-6,0.002302648480532183,8.358612908937823e-6,0.04309619719056919,0.4123333351942381,0.0026294959127962005,1.3036472881764478,7.557280000701324,0.16178911779446037,0.022607294102763742,0.25168731188764315,0.0010941286685202578,0.587780245752543,4.248836058946056,0.050541247817575324,FALSE,2.0785719974068666,0.853690339456916,10.4251544260916,NA,NA,NA,0.20004043197591315,49.04063652938982,13
Maine,2020-02-21,0.034068972826202484,0.3524814431946147,0.0021544950835443834,11.058006695806345,2.7766101102847686e-4,2.0933162497597296e-4,0.00254985125560281,1.0261801595631075e-5,1.016738887475811e-4,0.0015282032858763986,5.010073103491847e-6,0.0033590807415598573,1.320545365647607e-5,0.05286564811683164,0.4610401061233035,0.003597002935341546,1.5378581255619705,8.823261836664276,0.21137181374020214,0.029450041438304354,0.31618839458237924,0.0015934452523379658,0.673073939992247,4.533883515733642,0.06256375097602027,FALSE,2.1028572171046425,0.94358728654572,10.4251544260916,NA,NA,NA,0.3088604371061904,53.719051877468196,14
Maine,2020-02-22,0.04173770764109848,0.3950228056629544,0.00315917403460221,13.030420853098272,4.0706633172480787e-4,3.0457883363348604e-4,0.003533509790899909,1.531519738785514e-5,1.5734625632560803e-4,0.0022403364285864752,8.229572212709904e-6,0.004638511586954485,1.987919487587828e-5,0.062436754678401346,0.5002242717024821,0.004573913468262171,1.8135283401555502,9.900066068443282,0.2656289783752325,0.037735468075383666,0.38410042361103014,0.0021325292251943113,0.7568235114822761,4.715954775192881,0.08066020391067874,FALSE,2.1257800601917856,1.02258094744941,10.4251544260916,NA,NA,NA,0.4021081729534268,59.67745893358039,15
Maine,2020-02-23,0.05041995955014598,0.4380743852000213,0.004319601496562428,15.584735626136261,5.710818642014005e-4,4.222571594589883e-4,0.004699049080370887,2.178585575751846e-5,2.3393802751416992e-4,0.0030945223957451343,1.2406085174823926e-5,0.006200728748465362,2.9541210344085534e-5,0.07374147803672851,0.5692709724858871,0.005840393733665079,2.2058554389969336,11.80638005546904,0.3378292308747676,0.04693722082241743,0.44295042709318144,0.0027892537643371615,0.8846584258380914,4.888493906875551,0.09996145158357346,FALSE,2.138663166190694,1.05731439312142,8.97965538413297,NA,NA,NA,0.4992667681394368,68.71004295291957,16
Maine,2020-02-24,0.06104122847589383,0.4684701635585563,0.005681925095360836,18.54882432339673,7.701775351423655e-4,5.777209099989344e-4,0.006068576146701475,3.115983765891776e-5,3.3330517297632716e-4,0.004184855405503833,1.8040642618939754e-5,0.00803111317973852,4.27370875113893e-5,0.08744216216720949,0.5889998198403567,0.007613430521925875,2.6812299571936866,14.145717160029733,0.4523842677237226,0.05643929308594328,0.4915142763382212,0.0037884811767080334,1.0313964616434297,5.656215974677012,0.12969455487571477,FALSE,2.167851763673378,1.09589760804591,8.3917349500833,NA,NA,NA,0.6135641346829624,81.57359661997752,17
Maine,2020-02-25,0.07257842237858964,0.5153988728571643,0.007223043442459814,21.889456278101726,0.00101293319833145,7.609895061540666e-4,0.007561384216432156,4.393192480770776e-5,4.4984436180592785e-4,0.005393524854492298,2.6529191518722535e-5,0.010173768460495045,5.959695807661482e-5,0.10373085685694779,0.6158904705694939,0.010256421309390742,3.293331336061215,17.216385598819127,0.5894850283750203,0.06619365733724111,0.5565189402965742,0.004891020226789849,1.2008927034044206,6.688534820579209,0.16663463897540326,FALSE,2.2496894481777687,1.16714549090448,7.47758368315046,NA,NA,NA,0.7482112583089762,92.39479543059832,18
