state,date,cases.fitted,cum.incidence,deaths,deaths.fitted,infections,severe,symptomatic,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,index,infections.lo,infections.hi,cases.fitted.lo,cases.fitted.hi,deaths.fitted.lo,deaths.fitted.hi,cum.incidence.lo,cum.incidence.hi,symptomatic.lo,symptomatic.hi,severe.lo,severe.hi,deaths.lo,deaths.hi
New York,2020-04-01,10449.704163890554,1514535.8895197115,481.70590110811196,338.69862951952325,30022.809284745632,12579.259000264969,37331.02930456617,TRUE,0.6506115438446776,0.471438033671167,0.923503212433641,1.2832376883799614,1.2711958382153377,1.2953553466357386,57,10462.901331268684,65603.9032683032,7843.657477389015,14251.174962597323,261.79836308035857,409.73932979962495,706603.5140709119,3273100.302685369,15160.749667481075,81709.00867269153,6640.429180832033,25625.36758549514,299.4271203476512,966.9479649812009
New York,2020-04-02,10724.885188951672,1542672.1862489148,542.699058134293,387.14364719593584,28372.96712984662,12701.979054017589,34089.22527304072,TRUE,0.678904608298381,0.482700475536198,0.957233809546094,1.3229905484136864,1.3110920695594437,1.3349607981854448,58,10527.622984529382,64642.54003375577,8091.756738894975,14728.417390482238,297.3774052750847,467.0745782618972,716402.4474427507,3336988.051487139,13862.689817348191,73811.20004516655,6548.675949504984,25720.362083454307,330.18859467848404,1080.5961031470797
New York,2020-04-03,10953.273955142093,1569305.333104081,602.6211439643171,436.5615571302284,27053.19557834221,12639.837376689835,31332.879802081225,TRUE,0.7081508433085968,0.501679491075733,1.01085413084357,1.2230290831956545,1.2119150720447174,1.2342108358055786,59,9765.926304833985,63812.86822901378,8574.43764994273,15229.179812207036,336.45861224774364,527.3026783106399,730055.1424032281,3400800.919716153,12981.926040529932,68321.09295074578,6644.464390439259,25576.019724609214,367.42758510188264,1193.2488703507522
New York,2020-04-04,11113.179420145694,1597238.7699367646,657.3642758060305,485.15060712575894,26537.09522783196,12401.723380613448,28849.39354764128,TRUE,0.7376976661105192,0.514709193664945,1.06162261296432,1.1739162081816963,1.1633327122273842,1.1845636997110214,60,8887.781189873001,62230.61139336102,8633.586620302127,15328.78459724058,380.3431076179153,590.5180993224061,755446.4810133023,3460541.321129491,11931.239388385218,63145.2265776536,6505.945530397042,25503.056079386773,409.6404253725643,1300.8482829701068
New York,2020-04-05,11194.56782783689,1621736.3239896279,703.1626383845189,529.5141746837098,25793.780423195025,12054.848556640714,27156.221476015853,TRUE,0.7639374722535175,0.534173903402543,1.12146457084042,1.1117196725073268,1.1016438483786481,1.121856746980773,61,8274.65735412928,60309.01214638389,8682.825588366499,15258.913515045055,412.61605040896274,640.6977440254796,770751.0554803198,3525906.427010268,9973.158358442393,57595.80299812451,6276.379456747246,24454.70097010647,429.4533193723022,1388.6014524603504
New York,2020-04-06,11244.972776959467,1645936.8663611975,745.085811731929,569.7656029392849,25208.30721687527,11544.98524336938,25385.139309053782,TRUE,0.795734902736994,0.556978123768185,1.14455208597121,1.0746791738555401,1.064936027489122,1.0844815667786638,62,7492.851383980137,58081.442732196745,8745.846591503627,15163.307803415228,436.90729792775255,677.3825660869198,783448.8807585059,3575671.1052778778,9485.981996307515,54194.209714350414,6134.729630804994,23822.38361132999,452.70160614311914,1476.0792841267491
New York,2020-04-07,11199.173166019387,1675209.7722660955,779.8678133008427,603.1066351282219,24682.620942724883,10976.951971205737,24109.299447090212,TRUE,0.8275073610956736,0.571969180768116,1.17454586464072,1.0453889395086728,1.0358888873145162,1.0549468977396048,63,7795.015060641742,59367.88870430109,8803.59533246108,15005.84672175414,465.95005421628224,716.5743036371514,801066.7368425097,3632011.56428638,10025.193669541499,53393.92539007228,5826.224876142477,22521.807717853037,467.1500300154127,1515.7910320104486
New York,2020-04-08,11106.210675084782,1700298.6811901233,805.978000473588,630.6895279456016,23967.979426474812,10435.684357457656,22965.65209108079,TRUE,0.8534931573373088,0.582371133888927,1.18899568994826,1.0794820827282356,1.0699016540631365,1.089119533361778,64,7422.885221380792,58284.67361033769,8712.948987891677,14662.913558941307,491.4995522996984,750.6017454819961,801124.3086155489,3676493.344505709,9091.188957371318,51405.407127286904,5532.704882798444,21284.565165664353,493.8900076725646,1597.652689365445
New York,2020-04-09,10965.704161832818,1721919.0982964102,821.6782751449248,652.251227825127,23619.106050459406,9809.725847970136,22284.62653803876,TRUE,0.8743979708573416,0.6008326532077,1.18989099250187,1.0942091740237274,1.0846241529053882,1.1038504992320914,65,8567.53502737737,57290.59933697444,8552.252615059846,14291.805027954051,508.23409481212843,777.8225894493927,820158.421248104,3723822.028551384,8562.349552878162,50494.98664767886,5283.132062050832,20385.34252048636,480.1992262387959,1609.6122943336873
New York,2020-04-10,10762.65578921695,1742858.4753492274,831.2515356555698,666.8962743133627,23198.263428516053,9187.988426853486,21372.35533627517,TRUE,0.8819302213583716,0.626006907007261,1.201877935668,1.0774103076333665,1.0679782965784437,1.086897689391408,66,8488.534253563192,56159.509704193566,8538.351708622104,14064.901195784312,524.3342665502904,804.2528258802195,831253.2573118416,3781000.8845861945,6887.126927791444,48165.536195031425,4984.7924519196295,19142.31978208173,549.164642698858,1704.3804357603249
New York,2020-04-11,10501.755188345003,1766816.3570928813,831.7578950420548,673.9314237344798,22959.128315929695,8590.373075838434,20956.382922839446,TRUE,0.88009822054089,0.639598066721917,1.22136048125459,0.9706899828592362,0.9618190802916678,0.979615262992491,67,8814.655193358269,54143.88903312348,8113.712798971268,13390.641787548404,539.0106836220031,821.804115509489,855283.9613802136,3835071.0139728356,7059.4209985632815,47212.53597141884,4565.68890967715,17721.96343779617,526.389745716166,1690.6790600258853
New York,2020-04-12,10239.048392165232,1790405.0633733002,827.1421376897663,675.5668600229615,22321.872176458935,8003.619794052432,20293.126524419557,TRUE,0.8710338846110693,0.62520207524387,1.2220142133191,0.8881863384527974,0.8797462676624241,0.8966802187405727,68,8220.776466711404,50839.63119368462,8058.140839637246,12976.004789913623,533.4324698403997,815.9705813751175,865741.3258051996,3886301.185403008,7652.129987620492,46477.266183329266,4277.087392113739,16598.091950994818,522.2831848775079,1665.5356012156433
