max_date,date,cases.fitted,cum.incidence,deaths,deaths.fitted,infections,severe,symptomatic,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,index,infections.lo,infections.hi,cases.fitted.lo,cases.fitted.hi,deaths.fitted.lo,deaths.fitted.hi,cum.incidence.lo,cum.incidence.hi,symptomatic.lo,symptomatic.hi,severe.lo,severe.hi,deaths.lo,deaths.hi
2020-04-30,2020-03-30,10386.843367788268,1852561.4203253519,394.6292963015627,270.31476802265115,36993.13748603112,15926.40117904858,57120.887853223976,TRUE,0.5446330783715494,0.356113266272667,0.804428321501858,1.330798711527251,1.3176476944238613,1.3440369429725645,55,12741.992802719813,83374.76814104222,7266.453928444597,15736.013982541264,209.3217756850156,310.53228971499493,872894.5367929074,4214815.29065021,24385.476446298544,124848.15129038398,7510.909381035321,32506.140202670205,217.55527627159964,777.616382760079
2020-04-30,2020-03-31,10892.417178084395,1890283.5803971011,461.31915267736736,322.94164729793783,33673.04139986546,16654.295442688708,50483.39418657994,TRUE,0.5515801129081084,0.353660622611783,0.811100669336101,1.262577985196066,1.2502551126279824,1.2749815648558975,56,11583.80178240741,77388.12413364925,7528.050882202599,16550.053183298063,248.76189049573975,368.0681475817885,892264.4960443403,4278400.905077276,21417.040730735276,110829.52700414775,7539.618832923935,33588.85683318218,294.4188659596203,931.3461685468959
2020-04-30,2020-04-01,11278.705533915483,1923371.2449051717,534.3247928091694,377.5043634583008,30768.18552584853,17164.36330108193,44490.414792998956,TRUE,0.5670427347513785,0.369820765884474,0.825723245675227,1.2832376883799614,1.2711958382153377,1.2953553466357386,57,9913.142004481217,71755.06240003623,7658.939717703033,16904.85730676098,290.6063727506944,429.1946354128991,892942.0175878141,4338746.845933717,18994.5548572081,97430.34966431053,8031.913782691109,34274.416410319056,332.456926859994,1055.46244056685
2020-04-30,2020-04-02,11498.646116022457,1951138.2232112333,602.2211894563011,432.6586688251839,28774.431354040877,17360.588561233795,39295.36944785544,TRUE,0.5921341808013264,0.38229984826709,0.861000201077117,1.3229905484136864,1.3110920695594437,1.3349607981854448,58,8397.092942959862,66756.48743265029,7766.97181913933,17064.987839866066,334.6457637843443,491.11073420075786,909781.3839122643,4395061.37339027,18081.699177902647,89638.28511237861,8411.976061713458,34679.28960556059,342.8897610228642,1141.0711865495616
2020-04-30,2020-04-03,11656.631256086986,1973387.2725395944,667.5787089247319,486.88914820025303,27009.749863562512,17212.62836309559,35602.795432166866,TRUE,0.6204415490231372,0.400982696349134,0.891991000170112,1.2230290831956545,1.2119150720447174,1.2342108358055786,59,7877.081680869218,64605.807597073275,8110.466224062042,17381.88953158947,365.9632958612154,546.4773065097243,936510.427991042,4467139.01284065,14314.982092519354,78120.49152079993,8679.105385547195,34198.204376134476,412.2651699203171,1288.1084371546788
2020-04-30,2020-04-04,11714.892429780479,1997505.2955160113,728.3526846667909,539.1935311188136,25595.274521419036,16868.650744280156,32113.87800741187,TRUE,0.6570333540434565,0.415850331899169,0.957082552989543,1.1739162081816963,1.1633327122273842,1.1845636997110214,60,8572.498450873694,63584.435897201016,8376.726104113115,17550.028185265826,405.4665267349611,603.3382316696028,949143.3226727216,4538881.461682995,13350.385456987206,70915.81769108056,8655.764358867838,32955.0887636036,440.2274209894347,1385.705498180472
2020-04-30,2020-04-05,11667.117400763658,2021323.347908561,777.3440382363294,587.4074507147733,24688.749857547868,16301.81795538999,29348.976437538542,TRUE,0.6884226447098473,0.424944046579798,0.983847509634024,1.1117196725073268,1.1016438483786481,1.121856746980773,61,8172.17340804605,61668.0040606707,8208.733041262545,17227.80734345851,444.0124560562255,659.4483450454104,973523.2734801696,4609947.545587365,11436.434927071039,65898.16334811391,8518.383989425512,31683.538544376177,465.2778947768852,1466.9384139766153
2020-04-30,2020-04-06,11591.04824539864,2043504.4482462953,820.0930600079068,630.3721008260677,24139.97981869506,15547.126156223841,26906.24918262333,TRUE,0.728465921949669,0.44084219079667,1.07296491629434,1.0746791738555401,1.064936027489122,1.0844815667786638,62,5611.896437166294,58690.46577958568,8388.33693950413,16929.03023396251,472.5025672565133,701.82765141263,1027064.1335244915,4718771.989141585,9981.00596638656,61424.76885643545,8050.602280140768,29877.27672829056,526.9136083016635,1586.6812647370448
2020-04-30,2020-04-07,11439.84165715958,2067255.1610289395,855.1840739627999,667.7117493241035,23502.365464525214,14725.322145550177,24734.548493456496,TRUE,0.7696410141186367,0.436746200681747,1.13302524899887,1.0453889395086728,1.0358888873145162,1.0549468977396048,63,7919.7791663215985,61545.25351969173,8376.650770310034,16452.560262360752,514.3915779299572,752.6241537908483,1036934.4676566293,4773376.626106557,9133.861935870644,57556.886261355634,8091.571314568545,28676.761052346075,491.11324729969704,1600.8001674568297
2020-04-30,2020-04-08,11188.18380929479,2087849.9044222804,882.1123527613623,696.4055902207972,22971.067795791067,13740.175567154929,23177.315071974703,TRUE,0.8039177624064997,0.432346716175783,1.20400997467645,1.0794820827282356,1.0699016540631365,1.089119533361778,64,6246.065485219386,60162.03890480492,8305.268030557005,16137.050287943513,546.2311864457625,784.1597740410297,1048015.9123241516,4845758.816789217,8067.169000192601,54432.22994726755,7222.907125891452,26155.06086582827,511.607610421927,1640.5728185556493
2020-04-30,2020-04-09,10909.311769693231,2109551.66296422,900.4084726423807,717.0735629647752,22719.139291118103,12792.011573234071,22003.567723063094,TRUE,0.8407881974319202,0.42159547626444,1.29452059991372,1.0942091740237274,1.0846241529053882,1.1038504992320914,65,5749.5921007567385,59189.68588427998,7947.241465659033,15343.154443799542,569.304342105184,805.8893931631375,1100594.0808049976,4932004.242167341,7324.210851586736,52373.393710603596,6552.888386871049,24088.202822102583,518.0071410982491,1663.3068943737521
2020-04-30,2020-04-10,10617.008387356691,2136565.4783885814,906.5882887740858,729.4728254886307,22720.848892476224,11861.396538370018,21169.704764475387,TRUE,0.8760028744401629,0.413780763395858,1.38730665795445,1.0774103076333665,1.0679782965784437,1.086897689391408,66,3802.662888666939,57650.2282604577,8094.285518118684,15168.420403003958,581.5621530873219,819.4833559247917,1073532.1843600401,4949397.136533285,7757.775833587297,52342.64429508334,6329.468063217195,22558.763136530786,563.6176544388584,1711.0556978563231
2020-04-30,2020-04-11,10305.159370428166,2157009.1594309183,904.0612544053366,734.4323479260389,22833.231537916312,10915.98545297602,20432.21470790715,TRUE,0.9008387201502341,0.41480162314572,1.50481790799347,0.9706899828592362,0.9618190802916678,0.979615262992491,67,2776.1358727360816,58819.255668355676,7747.344653300148,14644.740109520457,592.3594090266827,826.6378625785144,1041593.4113197022,4950969.607855333,7627.815850677596,50115.537366583165,5991.215691661604,20802.977677870942,576.6843558217878,1710.5926731051836
2020-04-30,2020-04-12,9934.97876174999,2183781.3088810267,892.4733061527115,732.3523359563889,22765.290562499096,10061.28326928601,20016.20709361218,TRUE,0.9245637599552525,0.413538679594258,1.61327616306786,0.8881863384527974,0.8797462676624241,0.8966802187405727,68,2701.768897785068,62501.74996066492,7344.385922299147,13993.782378748916,586.4232682711497,824.018162703458,1079153.5132102338,5008579.628337396,6240.011994967325,48219.94727991821,5395.337966102123,18832.60348833265,571.3331790919625,1672.5953385052824
2020-04-30,2020-04-13,9528.155449051039,2208927.3848057655,874.2809694380214,723.7238815470607,23058.13976415387,9214.565205155497,19643.466527083474,TRUE,0.9429167222196511,0.405326762659351,1.74872630952066,0.915996458334388,0.9073925702837342,0.9246545632690107,69,3146.2539608838415,66460.71544846451,6898.627714976409,13272.730043344507,584.0414549271877,817.3834187284531,1074359.4773940765,5031657.061879783,5725.804598592257,47893.4981153457,5051.189960925117,17521.300548697458,561.7865244764523,1629.2773928992472
2020-04-30,2020-04-14,9120.998223925204,2239165.9465535353,846.7125913027078,708.6067900660582,23103.645898107112,8489.003564707396,19197.23950395613,TRUE,0.9566724815816433,0.405212991591814,1.81907978071973,0.9026082488644952,0.8939857723486675,0.9112859903903913,70,1590.2161547715077,67465.34813428075,6495.960960805372,12595.297623749671,585.4196872652191,809.8154469348931,1078924.7676461167,5050230.770209353,2911.791515755685,47131.14482043359,4749.17382288742,16317.061221777232,582.5432681557372,1640.4887299507532
2020-04-30,2020-04-15,8730.748717500232,2272579.9519939823,817.4115251304934,688.3246543217911,23618.896716701234,7789.801443417493,19027.59880793769,TRUE,0.9744336943095461,0.405638208183088,1.85878363965039,0.9006971555762027,0.8920014778891628,0.9094491637133324,71,1207.5596444556093,75443.23976742894,6159.850020386208,12100.842326805068,578.6833008888385,791.9668235203497,1088286.4500930426,5098010.558166502,3891.814381786049,47721.588102329544,4310.138142810929,14829.542128844942,553.1545316037385,1551.895858486814
2020-04-30,2020-04-16,8313.299979480733,2298208.90142336,784.0272930705557,663.2095892225414,23864.733389369198,7163.55004608761,19098.167677981546,TRUE,0.9886663415077761,0.403533559207004,1.90623531862033,0.936556411158298,0.9275962771992493,0.9455740605958259,72,954.4365518207088,82492.46326713594,5778.325937036931,11491.923863609656,570.8111389326001,774.1511970257,1097015.0936062809,5158188.738697531,3194.476167174755,49873.00835414755,3945.4978434881027,13754.81391751129,539.8933818541386,1472.0133072234687
2020-04-30,2020-04-17,7947.373920182006,2314669.020812425,750.5716580559936,636.0376418071228,24379.20574932328,6683.489487737968,19279.069011141146,TRUE,0.9913822091135435,0.404661881580435,2.03082966142793,0.9292439066315895,0.9202319525574519,0.9383145064007761,73,717.5483321040828,88060.77360742916,5482.330574021578,10858.486070098445,545.9475548330402,741.9434730702166,1093261.7216436795,5166306.690822762,1864.679215902294,50639.489932373595,3617.9879126024,12893.444106859657,534.9913984307489,1422.7059049796565
2020-04-30,2020-04-18,7551.228859439627,2346788.924853132,715.9282015407957,605.9265470022632,24692.843056384332,6199.337775140674,19252.33397649445,TRUE,0.9979711213533204,0.403013037263015,2.10002718959742,0.7844655975878898,0.7761241070304713,0.7928666426192834,74,528.965692164086,95288.91413135018,5104.331337179044,10234.761566280815,522.4021698011109,714.950979249466,1113953.824242761,5213101.858463286,2113.219911545623,53207.44324080908,3362.6759847240432,12156.685087367312,504.713907794516,1320.4423415072292
2020-04-30,2020-04-19,7167.890774409732,2375805.7721515857,676.9048075854296,575.473178412054,24450.35897343427,5848.9810021207695,19318.637687184408,TRUE,1.0069759730436563,0.422082470512709,2.10444199600821,0.7002708604007887,0.6922976233007074,0.7083050826606364,75,419.9878517598444,108681.87572440157,4767.075190808063,9696.684309871827,499.9394651427578,687.8607616342131,1122313.3748221076,5303009.093937057,1656.2033835834395,58661.4457771094,2960.0861920898233,11327.54456659146,468.43674192718436,1240.31336371473
