date,state,cases,deaths,source,smoothing,fracpos
2020-05-14,Connecticut,609,94,NYT,moving_average,0.0966235294117647
2020-05-14,Connecticut,609,94,NYT,GAM,0.0982298835188056
2020-05-15,Connecticut,621,66,NYT,moving_average,0.0911855514543724
2020-05-15,Connecticut,621,66,NYT,GAM,0.0937346309326115
2020-05-16,Connecticut,618,54,NYT,moving_average,0.0866599867920661
2020-05-16,Connecticut,618,54,NYT,GAM,0.0896698479753794
2020-05-17,Connecticut,716,69,NYT,moving_average,0.0826349553369329
2020-05-17,Connecticut,716,69,NYT,GAM,0.0859971062949754
2020-05-18,Connecticut,697,41,NYT,moving_average,0.0799593593637337
2020-05-18,Connecticut,697,41,NYT,GAM,0.0826753714028699
2020-05-19,Connecticut,314,23,NYT,moving_average,0.0811812092101579
2020-05-19,Connecticut,314,23,NYT,GAM,0.0796620979499155
2020-05-20,Connecticut,587,57,NYT,moving_average,0.0801720766523269
2020-05-20,Connecticut,587,57,NYT,GAM,0.0769143115667877
2020-05-21,Connecticut,191,53,NYT,moving_average,0.0782343877018649
2020-05-21,Connecticut,191,53,NYT,GAM,0.0743897139894569
2020-05-22,Connecticut,432,55,NYT,moving_average,0.0770316622691293
2020-05-22,Connecticut,432,55,NYT,GAM,0.0720478480524252
2020-05-23,Connecticut,382,38,NYT,moving_average,0.0751288622685519
2020-05-23,Connecticut,382,38,NYT,GAM,0.0698513488230273
2020-05-24,Connecticut,446,18,NYT,moving_average,0.0758988235682347
2020-05-24,Connecticut,446,18,NYT,GAM,0.0677672881625646
2020-05-25,Connecticut,405,49,NYT,moving_average,0.0709341612638115
2020-05-25,Connecticut,405,49,NYT,GAM,0.0657685955480233
2020-05-26,Connecticut,430,27,NYT,moving_average,0.0668372375899167
2020-05-26,Connecticut,430,27,NYT,GAM,0.0638355132166382
