state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence.est,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,infections.est,infections.est.hi,infections.est.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.est.lo,cum.incidence.est.hi,index
Idaho,2020-04-18,39.534875296035565,54.692844011161114,29.40984360248511,14518.078853291681,2.9792723696157433,3.852245726080867,2.1926677978502727,197.77867765507915,574.742785555395,82.14410472117393,TRUE,1.0596256714653693,0.713782578769742,1.5162286450111004,0.7563877966043941,0.6444036018749985,0.8806526072675559,5799.420956921964,35353.43309749614,65
Idaho,2020-04-19,36.991680249773225,51.75174406732952,26.817817636920402,14717.924130224026,2.8809883671089604,3.7299360049358428,2.120643043702263,198.86896099075273,634.589026983626,85.1352413614647,TRUE,1.063243873855577,0.6694975234158397,1.5019192911752284,0.7478547160281258,0.6336509028489499,0.8750224816974372,5898.565142415369,35858.578016018204,66
Idaho,2020-04-20,34.82695261139827,48.9298344102948,24.898487407269293,14941.403938637697,2.7752489595093675,3.6331524713211327,2.0286218414133295,198.87612455906316,683.4410221843766,86.55859777370148,TRUE,1.0682344150322725,0.6654626781329737,1.5275396430756714,0.9037957439780737,0.7741939122859541,1.0471148849103162,6003.982903694707,36355.14042724975,67
Idaho,2020-04-21,32.80441022398884,46.42331711361284,23.475614575138614,15197.880465610018,2.6596483882494395,3.5085713671916343,1.9305484493370249,204.42679765226592,712.7840958115773,85.28448369847138,TRUE,1.0736862815852763,0.667564064178721,1.5000103733578085,1.117626764059604,0.9693548619696423,1.280300787516559,6116.135752828023,36943.20161052971,68
Idaho,2020-04-22,31.15217689973734,44.338489389108474,22.365775093881542,15401.512098167033,2.543006757028195,3.383260954042182,1.8332933963919773,210.68064567572287,702.7791133722856,84.47038921402842,TRUE,1.0793896573457211,0.6727264736817681,1.4975550837604663,0.8664065414919032,0.7357588934220586,1.0116772943698593,6223.695838618944,37573.09568441494,69
Idaho,2020-04-23,29.726371096639827,42.55708435560861,21.25379516712186,15550.833276385169,2.4263691068104265,3.258489068729177,1.7326131364279633,209.71690984998935,737.9872744150059,84.22074825310143,TRUE,1.0843741352308427,0.6916111753505102,1.4709694047339354,0.7504058972151577,0.629447206260405,0.8859526777066075,6332.381677234541,38186.478899697366,70
Idaho,2020-04-24,28.616578715843943,41.349537586253376,20.56910647210751,15764.388677969178,2.3145629931868594,3.1261222134523106,1.6306854309786025,213.53913551936017,769.8304595849374,88.19900756001124,TRUE,1.0896813804368615,0.6926252202023582,1.5381251397437812,0.6792967434139002,0.5629328370177114,0.8106919952096715,6436.36147189491,38775.39820189779,71
Idaho,2020-04-25,28.04567437083996,40.064013433912706,19.851134289718637,15954.497180244758,2.208723443278605,3.0126525201714207,1.5436094964947131,213.82352497552841,789.0557562375727,88.89482552736203,TRUE,1.0950150927169386,0.7138883399889783,1.5529761435298148,0.7243450396946819,0.6007637912170621,0.8638171504583597,6533.230125037601,39412.62058095417,72
Idaho,2020-04-26,27.487308411925923,38.78579430039642,19.54101229907884,16181.181208085294,2.1077458944708205,2.885538299420257,1.4685561213734606,222.29303817714316,784.4244625463944,90.80830033949931,TRUE,1.0994784538215059,0.7066861062442714,1.603057493467155,0.7620616049798414,0.6309880163515805,0.9101449140128758,6623.721638130426,40078.84033285272,73
Idaho,2020-04-27,27.30340527710731,37.94861132802221,18.914976158380174,16406.848342612193,2.004509196758133,2.7654947378492825,1.408326526626336,229.46888347694318,844.8871793464932,89.87781874878661,TRUE,1.1019029478743898,0.7103616795568262,1.5806434908255298,0.9109688177732892,0.7625283382483872,1.0775314664403002,6272.900481097433,40364.12242810908,74
Idaho,2020-04-28,27.093387338949704,37.634212819706605,18.723534897140922,16637.021441528224,1.9198299087913135,2.621909859775415,1.3344017631960492,232.68346322888283,867.2761326250727,87.95382652584384,TRUE,1.1032751361544828,0.7027890190406603,1.5910276123372495,1.0305553228301452,0.8684420710127349,1.2116920009528511,6343.855169232102,41136.94827610519,75
Idaho,2020-04-29,26.920370826744758,37.46463770647429,19.024225138236954,16835.985054690827,1.8342308648437222,2.506581514720671,1.2797858201855807,234.03380347560795,911.5091097895296,88.10935128836503,TRUE,1.1048649250311107,0.7060657403921267,1.531635584329483,1.0965429816262946,0.9274611257003943,1.2850272461414036,6895.906555027435,42441.059550050486,76
Idaho,2020-04-30,27.03459276184813,37.64529374608605,19.47945474527136,17032.717853885777,1.7527049860334378,2.394545193166988,1.2355909087185237,234.5819846229685,915.8919894515032,88.06816457532261,TRUE,1.1040914728649607,0.6983961120176807,1.529044379635396,0.8277937879965087,0.6824126189504307,0.9924937452217625,6974.006683772608,43233.55610472445,77
Idaho,2020-05-01,27.102811034513493,37.48489096931408,19.841475757913592,17274.025761301957,1.692965519984127,2.2914985326456163,1.1929676381463334,238.89499445363072,895.3663579556703,92.45574971081267,TRUE,1.1037743138018938,0.7044013666942103,1.596247088300504,0.9249287839716804,0.7707941116783675,1.0983628230135039,7044.9062711886945,43987.99120588166,78
Idaho,2020-05-02,27.301067123619287,37.78872652822354,20.393588265971843,17525.543086374746,1.639370529855321,2.191213802669998,1.1468497354486171,246.27179962110392,895.2522575029011,89.5701025100125,TRUE,1.1041242081508158,0.6975192794162289,1.634386844243482,0.8708105183077658,0.7197932842352591,1.0416096459692843,7114.27917019409,44652.093101002516,79
Idaho,2020-05-03,27.55270334753346,38.37650691564659,20.682269173268537,17781.881270280806,1.6023948865514694,2.1073940747083673,1.1126878699878624,241.41297196848836,951.0173549072731,91.70772147120917,TRUE,1.1038726494497557,0.7049860273172224,1.654994247182989,0.977035499247117,0.8148369506223307,1.159455902873882,7183.543606976122,45412.46540913217,80
Idaho,2020-05-04,27.837170102703737,38.40304681066485,21.325567504264104,18023.373084902334,1.5708258818081782,2.0235346161087424,1.0862549895346452,240.36675864235826,972.152853984175,93.49852729544767,TRUE,1.099191037372712,0.7043415575659653,1.752152638307779,0.9497577687078909,0.7883655082126041,1.1318090793839082,6819.921328256718,45749.57498293395,81
Idaho,2020-05-05,28.358094489568245,37.870740918899344,21.723058982702977,18263.015784215037,1.527555842059218,2.0097020702262154,1.0645808020299485,241.22105836932496,989.1163934260256,93.05115899737,TRUE,1.0948439668286707,0.6752793897848628,1.7989240691260013,1.1800539725410104,0.9980951080794945,1.3828929025505292,6930.495145683391,46254.589669242916,82
Idaho,2020-05-06,28.766705885157812,38.094966228909435,21.981946667340047,18527.76861612779,1.4974172238863317,1.9871387572823285,1.0569073862574139,244.5054552245453,1032.9239010603142,93.47683148513656,TRUE,1.092943218209021,0.6064354541979644,1.7915880651164247,1.01527168562779,0.8473617662054098,1.2040263782409009,7390.366121002687,47058.62712028358,83
Idaho,2020-05-07,29.26994873012311,39.05584116045294,22.15382317169553,18785.55000442517,1.4724519655879138,1.9533578394200615,1.0468895835316894,251.71025318780067,1035.7321582258428,85.07936111549455,TRUE,1.0925313029004815,0.5469252677194969,1.78343143891836,0.8270223005428428,0.677908691181085,0.9965530363786929,7457.98325401861,47323.9446950789,84
Idaho,2020-05-08,29.78298357478896,40.53259928298386,22.546747602407713,19117.414969300742,1.4641891371577969,1.936773601904621,1.0302215860619788,251.26479678983418,1017.4958114462429,76.9223865632257,TRUE,1.0921777406652593,0.5125853420915021,1.7753099573585869,0.8229707722827028,0.6739151135714635,0.9925412960346038,7526.026558824344,47778.2258639299,85
Idaho,2020-05-09,30.331629900969645,42.146012978813964,22.656640370037714,19494.430433555386,1.4624213667080164,1.9277840579363186,1.006732475333839,251.8382184452097,1035.4138584471862,69.89268284690621,TRUE,1.0936555817152154,0.5014744178711458,1.8156172756192275,0.9573182350271461,0.7933290939454134,1.142490726665947,7481.120964649939,47911.20103583881,86
Idaho,2020-05-10,30.861968173168343,43.382785256050404,22.592189220343105,19742.77060404339,1.4597425577819219,1.9325351865008007,0.9989783520269878,258.128958736296,1113.8132547747555,65.40216321430088,TRUE,1.0917504815546872,0.456208398235812,1.8844655722820574,1.0212019935860603,0.8490352028735563,1.2152108477150632,7604.192153885026,48198.54032885616,87
Idaho,2020-05-11,31.430268527286124,44.44317841285172,22.72979896712381,20037.618152528143,1.4668604834117596,1.9360755021344058,1.0016936035548718,258.0188713848694,1172.6624466083545,62.272958012566136,TRUE,1.084215323777918,0.4244610827675994,1.9425558567471901,1.049232054779858,0.8737098285862726,1.2468271741075068,7737.652985761693,49140.49163032839,88
Idaho,2020-05-12,31.98843942207818,45.40781564149046,22.63817894663763,20375.40655888695,1.4729470928379196,1.97757439814063,0.999893123588375,250.8482319982344,1219.8689835946204,56.406097113867176,TRUE,1.0746580852051557,0.3680058478421341,1.8583268094466718,1.3735985881728752,1.1714449993428184,1.597774517676993,7809.612258246259,49824.481811611535,89
Idaho,2020-05-13,32.356217409422044,46.24358025813822,22.4391958193539,20802.312712539686,1.470757334635117,2.046090634933061,1.0029652457207014,256.37978104811367,1312.5659590711284,45.4783910358031,TRUE,1.0650685312643084,0.329628773625365,1.8720189281297104,1.338375436800513,1.141405666970517,1.5568028290194644,7898.723235396076,51477.04276111433,90
Idaho,2020-05-14,33.02000840016433,46.58137839944286,22.681475550236723,21180.483891956523,1.4792647886530927,2.074408917904437,1.000451820213668,270.7503067685508,1519.726959592019,41.311353883667266,TRUE,1.054785883896814,0.3010773805669371,1.8517278721145023,0.9971977121032264,0.8335054571891191,1.1810405666009798,7979.620104813255,52817.044375879974,91
Idaho,2020-05-15,33.9005666247932,48.504585792669545,23.543243258012264,21387.21350027449,1.5001355469623114,2.10122223413034,1.003689561834328,271.72463999942806,1612.5855904925513,36.38029472671324,TRUE,1.0471807950456067,0.27961926355068123,1.7643452238386064,0.9898285797248552,0.8302771026942958,1.1686225866990028,8054.731681241719,54246.395265118284,92
Idaho,2020-05-16,34.21189037078453,48.68536341763773,24.749762740711724,21659.74549116967,1.5130205008816537,2.1214621717432545,1.0171604910896732,276.85202964323344,1789.233897679047,30.67021384494077,TRUE,1.0427071009449278,0.27057863472996,1.7338093495205826,0.9379299280021055,0.7833921665728358,1.1115713880362184,8121.538918096945,55977.633194326554,93
Idaho,2020-05-17,34.57450474547785,48.732604350190854,24.803100634704208,22012.50992934931,1.5296752023472844,2.1731393832608843,1.0360363009060833,270.4713503155722,2035.3775378024852,25.73255234297069,TRUE,1.0402651111741863,0.26338450278879577,1.8013552859870803,0.8815104546425068,0.731715454683166,1.050479995013424,8184.824204948818,57946.4951805281,94
Idaho,2020-05-18,35.15760878693812,50.202969282312395,24.990098622448173,22658.65171035633,1.5509797520826496,2.212493775560474,1.0439402295193445,272.7888199789412,2164.784336998643,21.410717951160677,TRUE,1.0415212844481563,0.24224246852652145,1.9351019328145609,0.8795390473208657,0.7288735239446144,1.0496668386100432,8312.641901637931,60349.41121544441,95
Idaho,2020-05-19,35.25700050745164,51.82887029527531,25.035424202225528,23204.590943828676,1.5729668299364379,2.2672577955575868,1.0531002725047025,263.07070923087053,2216.410491360829,18.72189702436131,TRUE,1.0473943071968055,0.22356745482677826,2.02393831022841,1.3762567205880085,1.183196133164746,1.5892598616759115,8298.167411576373,60477.00460320276,96
Idaho,2020-05-20,35.76490996358447,53.0412772260194,25.09631069397598,23831.159445811063,1.5843195295269736,2.307654983133051,1.072359893349324,263.6931053593323,2481.248315076009,16.345565943045603,TRUE,1.0579282386228488,0.21960391515312405,2.09082031673395,1.3347786724674953,1.144968486093526,1.5444934968555892,8353.106900418574,60566.69541321318,97
Idaho,2020-05-21,36.292832740775125,54.06881453691955,25.135610651345697,24172.710219587934,1.604408347345963,2.3291480184997218,1.0893046617948126,253.87250710587483,2961.6932055791417,14.288336695826018,TRUE,1.074351922515438,0.22175475817465545,2.21418913489377,1.1037344979856172,0.9367784729888148,1.2894428055683553,8409.732912723051,62006.92863060933,98
