state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.diagnosed,deaths.diagnosed.hi,deaths.diagnosed.lo,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,diagnoses,diagnoses.hi,diagnoses.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
Michigan,2020-03-01,15.07538645951943,36.247072628186196,5.994617951712761,7770.352815256692,0.18007169817844165,0.1394609054067099,0.639245585581244,0.025991717628897612,0.02356216375247179,0.291311883831033,0.0029424211186670265,0.8819008831932909,0.032099757034465555,17.872026057944176,52.24367410299784,5.843621475407263,2103.018241983066,11462.12511845231,386.444093207312,8.36983709780499,45.51045882741724,1.6544891366149135,430.8613539104306,2496.0055030412395,83.70379326409434,TRUE,3.290960774524676,2.24233742999387,4.47950030227089,NA,NA,NA,717.1754715203634,34650.7875500238,29
Michigan,2020-03-02,15.759932414804194,36.677426485610255,6.4593669882580755,10740.738823441603,0.22790672994245406,0.17728761351709738,0.748124377953503,0.034171983198909926,0.029635986544629983,0.33136071088070784,0.004191739665747323,1.042130849322643,0.040217601621249016,15.923929785507713,52.57391886424908,5.416392162510349,2838.096763002478,14294.253662248266,514.3722748107112,11.186076728671097,59.39450029115976,2.216055822496892,599.2535342481431,3506.4873579854775,111.83221392373963,TRUE,3.181987797247673,2.14479819014056,4.34652366765815,NA,NA,NA,724.9253113499788,45862.73669779506,30
Michigan,2020-03-03,15.87500721377085,39.26813049773695,5.7376480886860595,14651.608033683791,0.28748019609800707,0.2219560634983359,0.9551311539011886,0.045225111944979045,0.03670393616357199,0.36443865151713767,0.005913766963564198,1.2875681977045503,0.05172806675167888,15.160762853458689,55.25383906977497,4.940144762900821,3804.9917906163246,17791.45863549984,692.2351550783885,15.289572281392676,77.24452863503797,2.922888389324783,822.6675637162227,4753.847021990849,157.49000936100114,TRUE,3.0286062171119275,2.03101751421441,4.20351566651215,NA,NA,NA,1382.3845262542152,60981.38717849717,31
Michigan,2020-03-04,15.971031584913991,40.702752697184565,5.579144894761455,19685.282800097262,0.3726098823782364,0.28595437202186064,1.1763977250438324,0.05935634524985857,0.046148431150030186,0.42527473536112914,0.008005529332368606,1.7102965884163464,0.07227051521892518,15.41535176561953,61.73742164889984,5.575463946059083,5021.807978817094,22366.066773477865,887.1274703090176,20.45237486302645,99.15205005220696,4.07292231374546,1163.1894226216787,6208.2094105735105,221.2389798336203,TRUE,2.865503905707028,1.92286153347872,4.03921168268136,3.779886218493762,3.0507665531524366,4.616880442870208,1470.8161081216265,79815.99106206892,32
Michigan,2020-03-05,16.672489831483794,43.54007825969103,6.422886031488489,26551.47538130206,0.48746943756686434,0.37446714524551056,1.5046206462852214,0.0792800725783079,0.05820419741741974,0.5041706223893679,0.011389436962497298,2.22638520291197,0.09360206954263654,17.840874744795094,66.14556169882061,6.829388812152647,6318.784207234648,26515.909260651853,1204.7457105109172,27.739742463388986,132.51038706271567,5.696863160677982,1583.326473194113,7847.216030436402,292.00741014984203,TRUE,2.6997564278085178,1.75153423966558,3.94406335501176,3.0768475703207248,2.5387657022912267,3.686087479460557,2411.6989285503537,102421.23526116901,33
Michigan,2020-03-06,19.32541631542612,47.03608970627177,7.981700640105601,33963.972278600224,0.6402130169721123,0.49049318535572833,1.964863333153332,0.10296650764461068,0.07331803575834489,0.5757684500285924,0.015955151200469402,2.9098806749957404,0.12238806482219458,22.398515750592185,70.85941702716411,9.032938707194607,7807.597797095039,31314.20750162293,1644.904641334828,37.40529062189776,181.1118225734408,7.6446594091990665,2132.377672226151,10062.471051629076,385.3425032770914,TRUE,2.5054206298014563,1.57955992160169,3.7524356451933,2.692441172018024,2.263021696607605,3.1730369850789804,3043.4106010776704,126472.0720719294,34
Michigan,2020-03-07,23.88568675561222,53.011854440888996,10.066266023763276,43440.887410582494,0.8457925686820965,0.6408109259082722,2.5190036143518375,0.14022040873255387,0.09288814361805178,0.632964333572162,0.022548365298553245,3.7971462047384557,0.1599979796596286,29.829671250985832,82.99688072424757,11.736569938578938,9240.677558026517,35473.62759223324,2098.7850213308802,51.85497372590977,254.99605132063684,11.071753677626276,2794.3867619245734,12100.994112956861,513.1594128467915,TRUE,2.31377116628828,1.37423508539467,3.57773713557105,3.0713051687914312,2.667695278192148,3.513712072768838,3966.655467109224,155489.44164999807,35
Michigan,2020-03-08,29.569556576045017,63.175995451002194,12.32362441078099,54559.32734859962,1.141780994756155,0.866229482467481,3.5570524735925177,0.1950864082842627,0.11848272867087925,0.7079324543846701,0.031009784396718726,5.162622493249122,0.2362983785099916,37.67353449648693,100.18167095831015,15.644193303705205,10471.955278403137,39250.02957710184,2542.531704851285,70.58741022878698,341.9955079763714,15.343686390741944,3631.3211258065858,15091.035667967539,696.5761779701403,TRUE,2.1327109137733724,1.21946629086606,3.37898243684077,3.3171844685040925,2.9478943024888506,3.7161020168827177,4939.114669799844,183775.15426483992,36
Michigan,2020-03-09,37.631169457934845,74.02696448313024,16.24136631269388,66595.75511981847,1.5474471899241151,1.153024765492638,4.978293761531964,0.2804537006198702,0.15378313979382882,0.8101079681256402,0.0435998455861909,6.967724941888518,0.32684628822335304,47.23832873683112,117.03326977618781,19.83698573277244,11709.847490662365,42306.32760084935,2900.6851082447956,95.94457645028177,454.31940366002283,21.273953882263214,4480.58763385946,17948.847348857715,914.0166076674551,TRUE,1.9375339233165887,1.08781534593348,3.13289931263412,3.4089518422249165,3.0855954328348947,3.75414828221247,7260.723423457185,212365.37548217524,37
Michigan,2020-03-10,50.57696515551578,100.32757805127395,20.343596300184572,79549.34486583518,2.100025397052633,1.5727128795866112,6.91151599379244,0.38500289897229595,0.19714040076963577,0.9748129919346877,0.06133377787654398,9.759179620173672,0.45617728843959693,69.00121587228176,168.43577668222377,27.1849524422597,12695.043201120297,45455.789084262884,3374.9597247356323,131.300805562392,612.9589955824166,29.60454040358978,5411.9363529596285,20919.379991039437,1173.0675771970114,TRUE,1.7762257511924902,0.982595296924632,2.94906668191176,3.5478399005649717,3.265633640977725,3.8458550381733883,14856.610479127088,258337.7208858342,38
