state,setup,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.diagnosed,deaths.diagnosed.hi,deaths.diagnosed.lo,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,diagnoses,diagnoses.hi,diagnoses.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi
Kansas,alpha,2020-02-17,8.068193010926272e-4,0.027739856747065833,1.5394826205488958e-5,26.331502187788157,1.4881324188562416e-4,1.1127081117713781e-4,7.915891811760974e-4,8.495194594665095e-6,4.952138853055524e-5,4.3138628664043233e-4,2.9083661045583496e-6,0.001291668792127746,1.0956807178868333e-5,0.09823784605657948,1.0379724572488798,0.006835224105200205,4.301345762576435,27.40684095785776,0.5168995931470459,0.03847504086048761,0.3677375302494321,0.0032221550871033935,1.788453706221602,12.67175922680959,0.17935921650529443,FALSE,2.0744653408247054,1.01665787021339,7.47758368315046,NA,NA,NA,0.852215780133158,133.07510485133193
Kansas,alpha,2020-02-18,0.001608933786078456,0.042144502417652344,4.3455706971863026e-5,31.959959737378284,2.5774304399109245e-4,1.943864575039984e-4,0.0013250516751107998,1.5111448693109507e-5,9.034514199050684e-5,7.616644535702626e-4,5.8294006214076855e-6,0.002151963364280593,1.9929115546673038e-5,0.13387723944889282,1.189567908441563,0.01006254240240369,5.189610994400974,32.53863389590961,0.6318691609169207,0.05602646259332267,0.508735602912993,0.00484543178703858,2.0833126508312434,14.184357834054035,0.22964979519802353,FALSE,2.1035782644433705,1.08872768037575,6.22363587896397,NA,NA,NA,1.2712195206820698,159.3674980272217
Kansas,alpha,2020-02-19,0.0029526634612287153,0.06340600471572541,1.0480820642297712e-4,38.453229865150305,4.177658724251761e-4,3.1714675540576114e-4,0.0020928225965027585,2.603647685081965e-5,1.5351112842548176e-4,0.0012446617303545297,1.1504134684549382e-5,0.0033911726214627073,3.3537991383077344e-5,0.1753937630725535,1.4388142757497961,0.014300362693842878,6.360246325011196,40.57936860242407,0.7412852658597197,0.07767910878336332,0.6679873103983371,0.006912081846573482,2.431209192478136,15.867091398661218,0.2744390804779582,FALSE,2.1342536133834735,1.12299091171579,4.96939251744293,NA,NA,NA,2.3896444729909723,189.23630340439388
Kansas,alpha,2020-02-20,0.005143371541178825,0.08468990881197411,2.1547332484741198e-4,46.34804396184117,6.484323017036998e-4,4.8455759907967046e-4,0.003149121307609721,4.227743529770958e-5,2.4681991676822325e-4,0.001903910887093599,1.9920988634037265e-5,0.005193519478317185,5.545342863081094e-5,0.223727510880931,1.6698215632620172,0.01988742303304438,7.619932885385843,50.01760798287552,0.9260051895586052,0.1033519799115087,0.8372134542010119,0.00983736693401904,2.9090279683178224,18.045489875557326,0.33300045451688404,FALSE,2.1665942584515983,1.15746957260522,4.14061425973448,NA,NA,NA,2.8155028949255687,226.66737336245336
Kansas,alpha,2020-02-21,0.008215969402099423,0.10556481116470454,4.4359300211285356e-4,57.057221085398574,9.504822032513376e-4,7.142963535168184e-4,0.004597099612203863,6.290837344324755e-5,3.813483076006124e-4,0.002807176853233453,3.26034249154388e-5,0.007565003407339495,8.324754283185261e-5,0.28142178898799386,1.9140560187039815,0.025691354267320506,9.503001463134655,59.94629856791103,1.1696881789255964,0.13346441561057,1.044825421941848,0.013026646801428418,3.4626422486631814,20.3552858975385,0.39012178027433325,FALSE,2.205015900758729,1.22513553114266,3.85158043655501,NA,NA,NA,3.272367694890268,271.59833188532593
Kansas,alpha,2020-02-22,0.01251504614319995,0.13497366043669387,8.57437757625448e-4,69.06159432228895,0.0013332152339635129,0.0010142104364509723,0.006336804560467652,9.860806042878362e-5,5.703912074511294e-4,0.003904533575542507,4.993736122134512e-5,0.010294580928408101,1.2417232302129429e-4,0.34770683032797134,2.2552751269490425,0.032119590287982426,12.121835002060573,72.28698638144806,1.4295346970866831,0.16999002925325257,1.33907525983913,0.01744898119318137,4.034266901372357,24.128831130103617,0.4981401700310846,FALSE,2.238730778722548,1.28980876602337,3.72655672213016,NA,NA,NA,3.7479545215059766,328.16486170676376
Kansas,alpha,2020-02-23,0.01853472763777217,0.1680912093770292,0.001411076469697846,84.57282570151955,0.001798993511967903,0.0013866529918116308,0.008454838027875344,1.4018306883896488e-4,8.184763627435368e-4,0.0053233443836546105,7.503191890216449e-5,0.013686634489890253,1.8065933746275195e-4,0.41797418246357404,2.679234736838646,0.041023959270537716,14.661640357631518,90.93097385285125,1.8738269504566734,0.21002241956996662,1.5532581358230053,0.02240779661187039,4.816219001755355,28.70304716543587,0.6254571557964582,FALSE,2.2935604661858666,1.34305231673142,3.69023151655934,NA,NA,NA,4.243963123361041,402.1897705691434
Kansas,alpha,2020-02-24,0.026752367500636566,0.21618873994118876,0.002452113806750974,104.9558018304446,0.002392991917857362,0.0018509293724165194,0.010945829856671828,1.9353832861893744e-4,0.0011405963065310924,0.0068738094600809,1.0770072259997456e-4,0.017443250559307108,2.492819516606353e-4,0.5134462781526217,3.09498867682653,0.05229082990050084,18.35558628503339,113.03007032525913,2.3123018975448497,0.25862474018588577,1.7894104261358121,0.02898343864382913,5.8908931461545055,35.45568930432117,0.7342034167498619,FALSE,2.3364258138819745,1.44789760139879,3.70208062760465,NA,NA,NA,6.704035645519053,494.8999538499007
Kansas,alpha,2020-02-25,0.03763875709002317,0.28191171632347106,0.0038885191088593395,127.28633004917592,0.0031072758598061664,0.00241417807568461,0.013352867289569179,2.5976843652205376e-4,0.0015382258772101477,0.009109230748369904,1.56582104082247e-4,0.02165986357238641,3.364770027353697e-4,0.6263715934871235,3.747067812485567,0.06443718229971435,23.79844534351073,134.850445355999,3.08440487673224,0.3125896450649887,2.1801131390169646,0.03698421619895355,7.252850894657547,44.010041494482415,0.9046334366274935,FALSE,2.364259783678295,1.48308949580216,3.67439345963845,NA,NA,NA,7.962884938199837,591.6665240598957
Kansas,alpha,2020-02-26,0.05103407873468034,0.3411334805493059,0.006143481666348031,155.3438833255373,0.003875855225163956,0.003100625955329021,0.016155002367110642,3.5441027819351487e-4,0.002023755413123543,0.011474854289861934,2.4135717862733004e-4,0.026070230725306554,4.431521532886683e-4,0.742736893915148,4.575814520608223,0.08182889288018913,29.72720702132747,168.57594641089514,4.245713626040523,0.3786330758606046,2.4665490782546717,0.0469364537185583,8.947740646833765,54.73015015527333,1.1512872093684736,FALSE,2.4069546196390146,1.55915634095778,3.60512474154497,NA,NA,NA,6.259735625004441,735.5084851891438
Kansas,alpha,2020-02-27,0.06666922574140308,0.41478836208095543,0.00928779578524253,196.5333999891468,0.0049514441961697915,0.0039043358968985343,0.019754697148409522,4.4418738949523605e-4,0.0026584744928558235,0.013978637062286733,3.277968812379034e-4,0.030061784715823665,5.817897763906621e-4,0.9028878346257463,5.727469179209029,0.10508098366977259,38.38446584721643,214.49303238644274,5.5753131419676265,0.46089298941464296,2.7611956811437706,0.05676496318901652,11.202823349921784,68.04493923752625,1.4721597961011543,FALSE,2.442972025269333,1.59393116286017,3.60579375986259,NA,NA,NA,12.124749201667141,877.464836633763
Kansas,alpha,2020-02-28,0.08643362955078329,0.48400449646857147,0.014295966350142306,245.48489241089447,0.006224048753921403,0.00489168209628205,0.02407180239754777,5.708973198954777e-4,0.00337925393031578,0.016485895149332234,4.210602734145268e-4,0.03532203757260517,7.851438794184693e-4,1.110155850028619,7.05290392528047,0.12847910492567227,48.14755389474533,253.48911736031224,7.425559048327097,0.5469763899307003,3.2355580307098544,0.06967549891976213,13.960172914355983,80.80071714742871,1.951173598709606,FALSE,2.4636809823106107,1.63301499390649,3.63710379302988,NA,NA,NA,9.348633793902973,1042.6958878325927
Kansas,alpha,2020-02-29,0.1100795324113114,0.557039812984458,0.022177992932039602,308.0572914656096,0.007785011750227806,0.005958113348430419,0.029292946399919,7.636773859663017e-4,0.004280163483318021,0.01980194640379706,5.523205137992686e-4,0.04427397355423087,0.0010468819357722535,1.3233613062470218,8.778049915527925,0.16555987261776717,60.40775501530667,293.91655949040853,9.495324304384923,0.6491520894703763,3.8326176497516222,0.08539587239432395,17.46615673300063,97.12821384372367,2.4422367458789442,FALSE,2.467214395386014,1.65343006133941,3.62318198502039,NA,NA,NA,19.61470124674636,1287.4570349199469
Kansas,alpha,2020-03-01,0.13993276102276278,0.653632819900096,0.030464544850089006,388.16940796445044,0.009606263975743635,0.0073236162162526805,0.03485506032121205,9.41652065393573e-4,0.005299746045142183,0.02434010714997559,7.147811116123788e-4,0.053311855249713075,0.0013150158139869994,1.5810707774208972,11.220937126114482,0.20317109906765438,75.8298989429451,349.157516479366,11.519649508774695,0.7825236059365259,4.529926747711521,0.10233814829635754,22.529797155638505,119.05503396117808,3.287380433877439,FALSE,2.4651703192052574,1.63817375334805,3.63816836688246,NA,NA,NA,22.48893411842823,1594.057939177249
Kansas,alpha,2020-03-02,0.17608099808710326,0.7538238381636788,0.042153100640998906,480.41671650143905,0.011586885130100012,0.009040646274157287,0.040036313437636445,0.001240877022959621,0.006488423497813135,0.02968908615101939,8.996963613965743e-4,0.059643451827039465,0.001696471959356287,1.9166034337600713,13.99133023840723,0.23480133385623841,93.91387550135575,428.88451671779444,15.045715644378408,0.9429499529800605,5.454175281236278,0.1256025984871287,28.706074860988984,146.12852378484718,4.4786635133726715,FALSE,2.4560948676952625,1.62499054313218,3.65026639558036,NA,NA,NA,26.293405988334985,1943.0075481518238
Kansas,alpha,2020-03-03,0.22040054440702947,0.8321509401543333,0.05682309415365684,600.9225966439906,0.01419978060678427,0.01095180121761101,0.04792182233960536,0.0015971932401738582,0.007895075652826487,0.03622757100068157,0.0011712178364830916,0.06989276415327395,0.00206839244854642,2.410813268546516,17.741185896785993,0.2883344524093084,116.45866643631103,511.18759588292284,19.854098691337885,1.1650008345091005,6.474853814585287,0.15691205926498278,35.94431238446469,175.959361592126,5.85479409002798,FALSE,2.4479727364662383,1.64133626550735,3.63614141306158,NA,NA,NA,53.93960632678091,2395.0609273695823
Kansas,alpha,2020-03-04,0.2726829283650572,0.9341177392066533,0.07575661912663517,748.6013011035595,0.016910726725848826,0.013222734718413584,0.05540036327511537,0.00215969296202696,0.00953013893980336,0.0417255030916799,0.0015356360331243214,0.0817920212021275,0.0025683490843103236,2.9725427689287454,21.398618186783835,0.37734208658123447,145.10197968709537,605.5774537426846,26.7426615803029,1.4270769305988051,7.857054026562837,0.1973103532394675,44.58484695980536,209.01696719798053,7.3293025397976805,FALSE,2.41179394491087,1.60699370892087,3.56942258640876,NA,NA,NA,38.5933805904513,2835.0556171541953
Kansas,alpha,2020-03-05,0.3363292308062382,1.0579429631762123,0.10150946673463979,924.2786414819784,0.020488104897179026,0.015663586983072166,0.06493856214578614,0.0027514588622221136,0.011548154406327962,0.048538913330914514,0.0019680989904679595,0.10096863953259719,0.003266157621749513,3.7154525923203288,25.558849960787164,0.47609020629615906,179.15882903471774,693.9947298871889,36.660970834794206,1.783234823698522,9.450130192884966,0.2580120384619253,55.397706895011595,247.86350132345046,9.210521715368586,FALSE,2.3668043769603555,1.54830495912915,3.48918388891375,NA,NA,NA,48.79970631925681,3436.8184348074333
Kansas,alpha,2020-03-06,0.4198877725424808,1.1988468142124438,0.13691614480521047,1143.1175458767545,0.02478439803668906,0.019005671686805427,0.08000780890559625,0.0034446495445605583,0.01410224661269635,0.057323311373267245,0.0024628657001823347,0.11989821594620852,0.004091274941039018,4.657047602697993,30.203064510103623,0.6253259320403607,215.59077263932932,825.2233291539246,49.00689223561055,2.2047838250480423,11.609743543294103,0.34452248425986765,69.04691375941917,292.8095206378996,11.754587582038472,TRUE,2.295075051561996,1.46668010452993,3.45957288208466,NA,NA,NA,111.9691947146403,4154.965055641975
Kansas,alpha,2020-03-07,0.5197390894329547,1.3617116423809437,0.18083515928726968,1400.8329414368554,0.030004835966157932,0.022890105947241376,0.10008607683380574,0.004265349389906397,0.017273402725215617,0.0674108793747743,0.0031191504458804673,0.1411618816444269,0.00517635960116404,5.800533747670911,36.81244422930536,0.8267922175381675,259.0837896137506,949.3052532265788,64.76895201704062,2.7296016466726813,14.31068599471416,0.40763875619947443,85.99341112739057,343.15351352188844,15.337015200023579,TRUE,2.225332880278641,1.44530744810038,3.36054833744077,NA,NA,NA,179.85102482118793,4931.0008318725795
Kansas,alpha,2020-03-08,0.64489724481283,1.61011648407953,0.23560460917506693,1703.7160871319388,0.03665396949883068,0.027777372637314064,0.12382086880686319,0.005208797755448785,0.021328892101290936,0.08080204627156673,0.004033287978011878,0.17376004256177785,0.006563953509161917,7.154606043580424,44.18846174233428,1.067788557815223,302.6097850477734,1039.244176232584,81.35066187326007,3.4114195169190826,17.637354430870335,0.5445026508470066,105.67703384553059,412.6182332050093,20.362837457691775,TRUE,2.147648533123334,1.37744243984334,3.20691096514016,NA,NA,NA,109.26039186328258,5686.064545623788
Kansas,alpha,2020-03-09,0.8005683963231351,1.8714270949782557,0.3197232207051424,2096.8733657272282,0.04477072228730167,0.03434383520492573,0.15169910464566355,0.006617523415252873,0.02597843400389076,0.09799946584660629,0.005154068278807612,0.21417226197709663,0.008286361761264741,8.991013765546231,51.597537623487526,1.3949955261237115,349.77930254434176,1189.2224158417944,106.4339964208724,4.2818980411353245,21.989023321959685,0.7192783600616258,130.81730271668084,492.9083153240832,27.54879565722031,TRUE,2.0731882657814573,1.27967786580314,3.11037618014619,2.707041544662861,0.39066449513805424,8.986622087705552,143.12166846142952,6702.894479714538
Kansas,alpha,2020-03-10,0.9872521268628065,2.1128847573031577,0.42523849744471903,2536.2475848735585,0.05461676027571455,0.04276658467851331,0.18457319784232232,0.008611994663361395,0.03234381555598308,0.11801427009567621,0.006480639283799531,0.2612146220665716,0.010258497240258006,11.179788815753504,59.75169076513093,1.7170779688205333,405.5196583004026,1352.1143475717463,126.53164292606965,5.4574004270708425,26.085150724916353,0.9378586768411471,157.24333958890102,578.587058462301,37.26691407580273,TRUE,1.9840830598603598,1.22259762752047,2.95479796147383,6.021327121998809,2.0928566320403985,13.202560189238799,266.4363588272648,7672.002221797028
