state,setup,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.diagnosed,deaths.diagnosed.hi,deaths.diagnosed.lo,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,diagnoses,diagnoses.hi,diagnoses.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi
Kansas,alpha,2020-02-17,1.675559567324069e-4,0.01935829399510771,5.76767375989245e-7,32.319956307488766,1.923032101356855e-4,1.342871601630165e-4,7.316035846795997e-4,7.011074654087991e-6,1.0473453790141391e-4,3.5582767101860957e-4,3.042251990183592e-6,0.0010640767643932876,8.264030283388745e-6,0.2173512258797573,0.9912479982661266,0.0041561427892896265,8.510169973033513,25.182430267856574,0.5073192211429951,0.027310109824515018,0.29823576211044905,0.0026355622699004468,2.09836157562988,11.105613366140291,0.17665366906807872,FALSE,2.7370464724833523,1.18457105010555,7.47758368315046,NA,NA,NA,0.7923971898989041,107.32251593541784
Kansas,alpha,2020-02-18,3.8569404425643224e-4,0.029789694245257972,2.2981793155677432e-6,44.41394064975688,3.379892349642656e-4,2.3594919252097749e-4,0.0012354542886796778,1.2779151216569527e-5,1.8801851022636935e-4,6.324854713063672e-4,6.021681545700754e-6,0.0017864896075234548,1.526345729846639e-5,0.2962086334856888,1.1510938412666425,0.005999440886062839,10.451440203034132,29.490491648695397,0.6558879885787017,0.0408368152791702,0.40620527498015657,0.0040947400001234814,2.77651639252658,12.118072360603916,0.2177236183475459,FALSE,2.74628627140686,1.22404311516891,6.22363587896397,NA,NA,NA,1.0419448020380295,131.3271960181193
Kansas,alpha,2020-02-19,7.907825931215617e-4,0.04509996168991699,7.914074266644167e-6,61.031660440942844,5.587412554615609e-4,3.9006889845871973e-4,0.0019625281935348893,2.2033479367700134e-5,3.1678838743033557e-4,0.0010297841783865464,1.122749439643965e-5,0.0027998239462288235,2.6356723272728686e-5,0.3945255965664006,1.3427033102259427,0.008623474606829391,12.274794459885939,34.36464332409386,0.8673948727178575,0.0585088409136858,0.5289279676189058,0.006032238570356854,3.778629033819792,14.063100469843599,0.2541768120582153,FALSE,2.712445250692449,1.26605345808038,4.96939251744293,NA,NA,NA,1.8598141005424198,158.58371978377002
Kansas,alpha,2020-02-20,0.0014233607977709322,0.06644889054390964,2.4039507002039383e-5,83.29870954293641,8.78364389632522e-4,6.133720429222026e-4,0.002999244823283994,3.595605577048797e-5,5.062148490078745e-4,0.001584583870882114,1.8744087248538203e-5,0.004199578682884968,4.2645928480738375e-5,0.5078243977958998,1.574811251483447,0.012561524005398181,15.31976756535588,39.96942134188559,1.1421386280060286,0.08132462433864332,0.6790882577114605,0.008987847410950975,5.208487009388558,16.54776841401101,0.30624444535259554,FALSE,2.7213222639794727,1.30046208499004,3.95309501077542,NA,NA,NA,1.7340880121551572,189.1701084517239
Kansas,alpha,2020-02-21,0.0025104925336215576,0.09608545272986382,6.544892704610044e-5,105.69174006558482,0.001326177807469889,9.258655874927486e-4,0.0043834494350356665,5.643939455683628e-5,7.7470686524594e-4,0.0023182352973765375,3.0608693839559655e-5,0.005912097416504341,6.660179451179229e-5,0.6105385537990979,1.8670150095996787,0.017939770411916404,18.397541736930535,48.10998054840702,1.5770515045223021,0.11091135188532675,0.8518765285048824,0.013015057517244662,6.440823564730822,18.345843572345817,0.3894524936221956,FALSE,2.7738440425400155,1.35992509228531,3.75752029330374,NA,NA,NA,2.20361548062134,219.5954792435857
Kansas,alpha,2020-02-22,0.00425318961640612,0.13230696742337542,1.6188680207317196e-4,132.37518667090683,0.001938520878537923,0.0013535215685419356,0.005974439314989552,8.672048971621347e-5,0.0011457215207267106,0.00325164512794929,4.985829767342201e-5,0.00790110743911876,1.0262834733693567e-4,0.7493075121397776,2.151558616673395,0.024788083324913515,22.920965620966676,60.71760044674314,2.0996448686624403,0.14978093530780867,1.031361948559955,0.01692729230148881,7.730126385902675,21.749490743448977,0.5010826355802911,FALSE,2.811195811571668,1.40515614272742,3.642590224776,NA,NA,NA,2.838953340995066,268.65385695634103
Kansas,alpha,2020-02-23,0.006771428581013492,0.17066288004464814,3.6795709905343193e-4,164.52671218195866,0.002765349586178475,0.001930328813930961,0.00789678847158035,1.3196760045726982e-4,0.0016483440453841335,0.00449621530543327,7.948116474525634e-5,0.010492860922377854,1.5440085525804428e-4,0.8940451681397048,2.4902373591879186,0.03351051356091523,28.315606490851117,77.7814253721055,2.771696719994116,0.20172400175100996,1.250749416021649,0.023197313069416244,9.332507663885194,26.251811375010732,0.6615293111941921,FALSE,2.782773330674933,1.43841488179949,3.55669360258006,NA,NA,NA,6.461200758995757,312.9500732023276
Kansas,alpha,2020-02-24,0.010095216632727432,0.219861645560278,7.761882056531715e-4,199.0671085756064,0.0038722923086594524,0.002703221894047181,0.010482841481905425,1.8847935847626237e-4,0.002263031735631699,0.006086456121836386,1.2134959543757596e-4,0.013509632066465193,2.2799727817705175e-4,1.0783517860495828,2.932318366845209,0.045489622968595954,35.27732451197275,100.39241870932106,3.3687258322759046,0.27198540662033727,1.4497933676499954,0.029138317159811942,11.484295710604268,30.165562882127823,0.894300675114,FALSE,2.6923162169708243,1.50406549907682,3.5520915453592,NA,NA,NA,4.991057275763149,381.85433033319487
Kansas,alpha,2020-02-25,0.014092624084228962,0.2786324981068379,0.0015322770563278329,245.40562519205884,0.00535466242481827,0.0037364208394011786,0.013222856136139226,2.594872874205616e-4,0.002985496836398165,0.008007876548572232,1.8495211350176262e-4,0.01651032565110672,3.260972863899131e-4,1.3143919581626433,3.5081349017681416,0.061614619430522995,44.79529750022243,123.10192875494914,4.378433748918786,0.3672305759381552,1.7422657716250853,0.0354433659601939,13.985790517366503,35.8297220788732,1.204562339813572,FALSE,2.6679450424287503,1.54632943140308,3.64101573912602,NA,NA,NA,6.764690859165237,460.55620649952624
Kansas,alpha,2020-02-26,0.0198643554328025,0.34071822193061874,0.002851608606332171,305.51646619560205,0.007321727869305078,0.00512157952226756,0.015834267248355974,3.525863914215179e-4,0.0038743581256971563,0.010438383301888416,2.582280671450958e-4,0.02035583242926265,4.3841495532115886e-4,1.5616536212157546,4.203909902516648,0.07854233524504209,54.87761911810858,154.0214539412484,5.875827503860856,0.4960004234328067,2.0268887650093146,0.046613583610979004,16.969520183406658,46.04152990823732,1.6089877602972575,FALSE,2.632761974984165,1.60388255872284,3.69577720867963,NA,NA,NA,9.221426411418202,553.1773624333226
Kansas,alpha,2020-02-27,0.027534339119877942,0.40088582585038474,0.005036305952071019,375.3943067876337,0.008995022440478586,0.006977183755141754,0.019010057013268356,4.896043154449612e-4,0.004887535907915453,0.012981385302856467,3.355384527644389e-4,0.024488545029004806,5.936007157229978e-4,1.914902253703584,5.060142897129756,0.09643454970974691,69.62341690738526,185.2357848756089,7.1722578189733674,0.6685634463531795,2.3572174922095277,0.060830380263290226,20.924395849924643,57.68140048946037,2.213769670797702,FALSE,2.538903275570783,1.65659299750139,3.68376186682465,NA,NA,NA,16.005609830914977,718.0575646806939
Kansas,alpha,2020-02-28,0.03855287172175663,0.4811770106743426,0.008490364215448055,458.513501731397,0.011138146549550372,0.008865108906428318,0.02250443021853517,6.494291947259506e-4,0.006098972391668689,0.015721467880126905,4.7551960715110574e-4,0.02967313938850348,7.617874121958604e-4,2.292767696845818,6.249688577972499,0.12587441308934297,85.67386085838976,236.6409070725857,9.496672927821674,0.8967254826213408,2.690905304712788,0.07793828368594363,26.680261638681152,71.46439981648167,2.6514165918741144,FALSE,2.3921367901464117,1.70154070820419,3.73585573402732,NA,NA,NA,16.618543768643775,896.2387942946194
Kansas,alpha,2020-02-29,0.05276277246635329,0.5539836423555413,0.013729256957633834,576.0893672070795,0.013748404424808996,0.01076194031013009,0.025975197832120177,8.161419548504932e-4,0.007492650740998166,0.019185532659000623,6.393601622216064e-4,0.036569747539199025,0.0010096103021545798,2.751112325547476,7.911615223481172,0.16298342793747383,108.08991455978764,288.640236020874,12.414591132230742,1.1939302590361525,3.24087930083044,0.10210215081419197,33.29257378559166,91.79169881288452,3.4428995905093513,FALSE,2.232680035018789,1.73681541389175,3.68824999594987,NA,NA,NA,20.918854049775533,1057.703869020421
Kansas,alpha,2020-03-01,0.0707496018654985,0.6357378638326269,0.021408666791644368,709.8695089693746,0.016410421105860856,0.012772484261178607,0.029766521653927645,0.0010440507818454687,0.009035097498050329,0.023523580397165764,8.219871765274384e-4,0.043207264127352846,0.0012809165228543017,3.4155864005566765,9.858270636945546,0.20046142270056683,138.8670101669557,349.3005990452212,15.829755936670782,1.4591071643080094,4.009833613965045,0.12768850661310552,41.423157425376225,114.51521844439273,4.374788758567309,FALSE,2.2018147777035058,1.74276681158049,3.64887338339307,NA,NA,NA,26.60976275234194,1360.5228914417978
Kansas,alpha,2020-03-02,0.09377470768295149,0.7198457205766007,0.03239664552938594,882.7179288466614,0.02072458854273473,0.01536708188262777,0.03462353709427532,0.0014182558592283575,0.01108779835930904,0.027625227956254605,0.0010438553715545703,0.05049399889513021,0.001614659264952632,4.195475351959923,12.686911434390568,0.2669940324571798,172.70660274635725,408.5680674511915,20.86210398069057,1.7854933490224094,4.797459600582805,0.16657960789280676,50.95728967291414,138.83588887270247,5.716383657708118,FALSE,2.1819645420461127,1.74749823590645,3.60888676558869,NA,NA,NA,34.50780496374284,1636.3978434363914
Kansas,alpha,2020-03-03,0.12401907189814446,0.8134415135201379,0.047519857252338094,1074.0089006735384,0.025381548115671886,0.018885709832390487,0.042049606655469064,0.0018108421965322059,0.01358102771276667,0.03206612928448618,0.0013091241022049715,0.05966024274804959,0.0020960865413338584,5.269529271469735,16.28212507268866,0.35438088089988434,210.85577421971044,457.2489986971942,27.08734152632861,2.2163229462258234,5.494355694078089,0.2190737172257656,62.91968868574207,170.07843135302977,7.530780613097485,FALSE,2.143186364525055,1.61020927377907,3.49499733565398,NA,NA,NA,45.54595091451164,1967.29745300365
Kansas,alpha,2020-03-04,0.1626807636093487,0.9168844233068754,0.06828730951526953,1359.095947474524,0.030495211397467227,0.02306713934711497,0.05182467903628711,0.002329058054635792,0.016530871484181746,0.03782499883910477,0.0017042517439825543,0.06875341300848098,0.002921015441047545,6.405218705930727,20.70630715705299,0.46767188314230995,242.58753819825762,531.5931910732779,34.24669708019327,2.6754685105259837,6.715032201917301,0.2840092307973926,80.31939474802886,215.92083372048975,9.381448836919791,FALSE,2.0859816981026773,1.42660981010997,3.36011732404503,NA,NA,NA,60.84145105900325,2404.2015804058274
Kansas,alpha,2020-03-05,0.20829506830213881,1.0252605727675772,0.093606675310414,1673.548374515985,0.03708196429328166,0.027652493562821536,0.0581654927568009,0.0029889533565296785,0.019872570518236335,0.04933709250456399,0.0021710673422421145,0.08016165476558026,0.0038848614924038394,7.841496956650005,26.017343613053086,0.5829643051612753,234.04058649920304,634.8623544183424,45.88924773385625,3.270998825932619,7.937693257368465,0.3746982529845586,102.04383620364777,255.97932595600508,12.143555153259623,FALSE,2.03712724263123,1.28471932280439,3.27377352026223,NA,NA,NA,133.67821858006158,2933.7077962570197
Kansas,alpha,2020-03-06,0.26639078200203004,1.2054517604678365,0.1257838041218582,2030.916394761233,0.0453215162454639,0.03365811183903836,0.07334150809341386,0.0040287311208260426,0.02358585290139894,0.06483441362422751,0.0027863253792810207,0.10504468640927003,0.0049573044603632484,9.72349766405413,32.17030183866437,0.7708504174613163,225.28041319123793,742.9846098256753,61.10895714179786,4.072476836749193,9.94147396786229,0.4983527972539331,125.31262949795652,305.6193187809358,16.320559908823004,TRUE,1.9726892667230587,1.19773241033943,3.1993582842934,NA,NA,NA,157.00492911223986,3441.0223534451984
Kansas,alpha,2020-03-07,0.3363690744599862,1.4130015933671596,0.160071104402992,2435.0702028269843,0.0555223027814403,0.04127673855757735,0.09514925395221271,0.005340700250685281,0.028743680858633616,0.08461101474044093,0.0035612134489585575,0.13658471460073268,0.006681382289561648,11.848340241384365,38.930595162074205,1.0242916389778263,233.72046725713744,843.1171538208885,79.48857421806528,5.025219695093322,12.209845885369269,0.6307393676856683,152.4951219273392,349.8604845240486,21.371500355464295,TRUE,1.8998314247228127,1.1608426135853,3.09446454157604,NA,NA,NA,194.05859402709004,4172.485574632727
Kansas,alpha,2020-03-08,0.4298466309820764,1.5925779759021201,0.21282357354687614,2775.8791553850433,0.06763115933484948,0.050479665923065534,0.12278865682015093,0.0067129718755967105,0.03515052628946676,0.10953317113985114,0.004779698482040907,0.17618752047770453,0.008230932246349468,14.634927026554442,45.88385171353276,1.27116993780068,256.67579653435007,969.3188525233721,105.05870118367321,6.229141776345731,15.540019428374528,0.7969316340336825,184.65209556761337,404.28650640405147,27.233234791134464,TRUE,1.8121593148767259,1.16153830625009,3.02700476493762,NA,NA,NA,230.9685428696855,4999.133067243777
Kansas,alpha,2020-03-09,0.5517804541590263,1.840664275203706,0.2953900573386585,3052.870303227447,0.08247309977124156,0.061911295936596444,0.15691913977122868,0.008436446446908292,0.04242750481354502,0.14050517238620897,0.006119611340338645,0.22513047915649512,0.010367308399513494,17.949695661514603,52.673080051984726,1.6113105001012842,274.04186607260453,1084.657664467052,132.95031228275752,7.691879840730287,19.780965132357075,1.0462443564474406,202.97975006360002,466.8635824494712,36.316523887222104,TRUE,1.7115937587906547,1.17914896353277,2.85476950749965,2.707041544662861,0.39066449513805424,8.986622087705552,382.74560976906787,6003.67010295814
Kansas,alpha,2020-03-10,0.7097333362970034,2.1349138402189256,0.4101081962024725,3341.7831424901833,0.10039622047235812,0.07661711036354006,0.19835108892670075,0.011239989376660063,0.05212833714397298,0.17836459714965278,0.008237206634565494,0.2846636683596474,0.013305988417263579,21.83865623775928,59.009809132526264,1.9403452194172286,288.8106708026769,1230.2831732520333,162.48764698387586,9.568465763573649,23.824327798143408,1.3512835654219404,208.24932814929056,540.2917465852541,47.73888058003337,TRUE,1.6239475535362322,1.18285413599204,2.73218407014857,6.021327121998809,2.0928566320403985,13.202560189238799,483.72209942885354,6890.040500133747
Kansas,alpha,2020-03-11,0.9098872512903656,2.51962853363606,0.5739334590874772,3633.02332537204,0.12452282937347968,0.09441908596545424,0.24771221507252345,0.014806729390075872,0.06446841303459282,0.22383919669525226,0.011024955915668468,0.3555754091316111,0.017140900465625747,26.815388323766793,64.82165591977693,2.404527568828957,318.6143695094879,1415.2460116073953,191.10923703489505,11.740225276196487,28.669590745858823,1.7231982766833136,214.85996714946884,627.1515658886697,61.828157251600885,TRUE,1.5476064391602575,1.16667237833793,2.64563996497206,5.3191943587864,2.0656032698204614,10.946095553039706,452.9631685514773,7938.226057618719
Kansas,alpha,2020-03-12,1.158863588067308,2.95779225932742,0.7718238578924315,3920.8246555348196,0.15363553135248365,0.11497370395143383,0.30536149614776176,0.019459233877922092,0.07870494832737067,0.2774042221708447,0.014799954685749711,0.43833619480685115,0.022568642437420627,32.744615815652494,73.80702402237989,2.960097821640374,364.12670153529166,1534.9463567533066,217.67370941922175,14.505259981335247,34.01929662381079,2.197245833574999,223.16801840186852,703.1214774880186,78.76272967929793,TRUE,1.486924991022592,1.13335346686815,2.51418706938382,3.2467294337329653,1.2608027611292734,6.681276941460723,614.8186795863194,9171.60373795571
Kansas,alpha,2020-03-13,1.4729757886898942,3.418095347126699,1.032191829247971,4211.648910697802,0.18971001720766997,0.13989951135212583,0.3713865351348296,0.02602403425961918,0.09674397076798304,0.3392161619481791,0.019173256460114762,0.5329948470239945,0.03007374381086629,38.77828945358477,83.00160466125115,3.8059428224920957,384.8463875414334,1700.4069919679382,239.5634795074098,17.761625756470337,41.03901780003045,2.942902981414713,231.9391396033,806.8346961636008,98.93037517146911,TRUE,1.4263832581453764,1.09673608082327,2.38554529380337,3.0126772452951087,1.3567535762098395,5.665595597619603,810.8575695128957,10488.835988425288
Kansas,alpha,2020-03-14,1.886642113561141,4.078589282934546,1.3486983378987185,4499.740495531392,0.23366970985461039,0.17127448752647306,0.4452854732551432,0.03315901102329177,0.1178325237807245,0.4090713225813813,0.02449109981909324,0.6392368119444571,0.03930496856577913,46.96720541112168,94.54334014826014,4.960611974352682,425.51354318879555,1811.7167636951347,257.9426779082136,21.129587870652745,48.50969112818834,3.849110204551505,240.01890397748963,914.142626948933,120.1254713935678,TRUE,1.3633570872344507,1.06282338428047,2.30432318704367,3.17762077642196,1.6355428248734947,5.477569923263142,998.2051684569053,12086.063652381481
Kansas,alpha,2020-03-15,2.389863798540081,4.936999438443241,1.751196266097333,4790.358334576003,0.2834803766944991,0.2112299830388138,0.5264060969724521,0.04296643591374687,0.14686720917067206,0.4864591535584649,0.030668780695311294,0.755794370440788,0.05162729657329611,55.605552133043126,103.94303493437286,6.090421393701068,454.6098203535862,1959.1318140262872,269.87491474129024,24.220123089564105,57.05261187265421,4.913747057508066,246.9870537429731,986.5116394520512,147.90933668779826,TRUE,1.303356153747274,1.03496517581359,2.26845538660637,2.631946811016625,1.3986180983415863,4.439532590813661,1158.7453233312965,13554.94716985304
Kansas,alpha,2020-03-16,3.028015371456458,5.949053227467003,2.296049220290458,5116.756273028166,0.3449142363877878,0.25589098635936425,0.6136801404064258,0.056577965105484074,0.17980927404001873,0.5705282368164829,0.04096690435446206,0.8812675363342645,0.06581392208889016,63.793209746338505,117.28080874363496,7.7759366024000025,487.87942598794535,2061.8450068903903,280.4999742040519,26.375719472268454,65.79655875347314,6.227578530472071,266.9286208127452,1085.2473504432487,162.89667795345903,TRUE,1.259343336284759,0.981513489165791,2.12770051580436,1.8371021784202288,0.9455688698819358,3.166789351688071,2204.753826671616,16001.578707262868
Kansas,alpha,2020-03-17,3.7973386638145605,7.217087782829346,2.9443418968656054,5474.627174138869,0.41732292091203305,0.3114736369638885,0.7063000507877053,0.07257453304128791,0.22089270626045415,0.6602431808965965,0.053481190536882633,1.0140126581526283,0.08456026494421723,72.38536630507343,128.61392465271186,9.827357239445668,512.8860732569061,2070.878770364026,298.14437042639577,28.3441610007475,73.85331318782222,7.757548366586304,299.75485294806947,1207.5872649985045,181.67423428937724,TRUE,1.22358755973996,0.955325581817909,1.98306525479899,4.039681017504259,2.7368305064742553,5.702548388801,2021.8701261717042,16960.90802802831
Kansas,alpha,2020-03-18,4.836556473215483,8.754849272444318,3.7929465415420927,5861.260773899119,0.5086861684403701,0.3751532390348868,0.8026359585985666,0.09262116883134308,0.26879829867077654,0.7544091156616666,0.07086229067760408,1.1524917372488197,0.1076001315279354,81.47300069434462,142.9858137878417,11.98373287239933,531.9873037439277,2144.7386481390067,299.7226661441165,30.186662065194835,86.49569276749389,9.835962271627746,320.9843790650206,1318.0731341287747,195.4052449281258,TRUE,1.272179104845933,0.923646999233696,1.90201098893838,4.054620994697394,2.8807379810141485,5.51116341585605,2369.290616847597,18493.688109634408
Kansas,alpha,2020-03-19,6.1590145633774345,10.680247453923027,4.617492706282539,6264.350975374671,0.6041066394345396,0.4508127456854514,0.9016706058625876,0.11809275630179086,0.32429032487405857,0.8518440486589959,0.09193652377666682,1.2951666751636666,0.13602274874746467,89.46379411281052,159.66129935558217,14.644471813348444,551.0994237314912,2228.4881609094755,303.5337996635159,31.934966796738678,99.19748561087485,12.407189957398103,348.59868957863,1419.5532270352974,211.01487947304952,TRUE,1.329089833920919,0.908207610056529,1.77083433639823,3.3426108949436557,2.4562939386011067,4.420280702046185,2769.5871978648397,20182.4768875857
Kansas,alpha,2020-03-20,7.759558341540005,12.843634808201205,5.64543126343596,6721.446196728844,0.7187922374516883,0.5354984203869266,1.0021721140525068,0.14675159505804597,0.3919056280376738,0.9512733671640343,0.11604343081661075,1.439504164631548,0.1737057843907414,92.44438368966138,175.32942431248227,18.258158465024813,568.3194971455921,2309.191019783462,299.03243149834725,33.59045971008393,113.07139149724154,15.297153421656557,375.147169590112,1544.249023653886,223.4406034149384,TRUE,1.3766590017565874,0.882311000081861,1.66413298675761,2.607804267921367,1.9485373328498594,3.4013510318849915,3184.5178629260263,22289.77360329485
Kansas,alpha,2020-03-21,9.669082480362999,15.63596518138673,6.915311363397233,7222.940392708558,0.8353035156858988,0.6337343099118089,1.102928200078094,0.18063831306185318,0.4702458203751531,1.0516531974526704,0.1452790178354161,1.5995862255850422,0.22315301379386718,95.92552528656381,194.9615860340616,22.634518911301733,580.5848938826855,2299.6237774388965,307.2292136639354,35.25055498433346,126.4537607425819,18.966356333398622,398.3344712579567,1645.444586102945,231.41839664988404,TRUE,1.3246239490477145,0.854175992673256,1.57428533918986,2.6280791220200754,2.0468997463777603,3.310110689587283,2982.1867580424837,23299.217439167365
