state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
Pennsylvania,2020-03-05,1.148270930837006,2.5683996280503756,1.8222362578086315e-5,513.5836189752717,0.037913174768966364,0.014022352901621458,0.06846693938149685,0.0014298722865664477,0.168442186649232,0.002995585554647489,121.26153702721632,939.9722907792591,8.796673605128069e-7,0.9007455560120498,3.9044789694942676,0.00174480126634719,20.751260016807805,131.66688290619425,4.042844727496847e-6,FALSE,3.7698477450430143,0.12658903992144938,18.444397270569677,NA,NA,NA,0.4570746419822834,2756.445445806204,28
Pennsylvania,2020-03-06,1.4409884879080344,2.897191584848812,2.431901949725238e-5,684.2459886493601,0.04539047821772969,0.01696569089939979,0.07402565221092691,0.0013511772465175068,0.2020895969391043,0.0027556101871892722,170.39059581641018,1331.5617412749089,4.859608330679594e-7,1.0846047276906787,5.007335840167963,0.0013588768812503446,27.210280784474588,165.6221260332949,2.8636014722932405e-6,TRUE,3.818513005384786,0.12658903992144938,18.444397270569677,NA,NA,NA,0.4570751279262002,3717.2518626054903,29
Pennsylvania,2020-03-07,1.8035574850215859,3.4145136252341572,3.190910115475633e-5,932.2535468548209,0.055490904933926895,0.020331803579901463,0.08340709677143429,0.0012611153682811189,0.23535991893319097,0.00250847983650207,233.17512174857836,1875.3342818294811,2.119158291644296e-6,1.2886844326647457,6.417417211442057,0.001049246853004348,36.144968155608666,233.63772657031905,2.012089013496836e-6,TRUE,3.8554127700439613,0.12658903992144938,18.444397270569677,3.164142182780331,1.8110285563595336,5.067113526034679,0.45707724714244513,4980.15870376947,30
Pennsylvania,2020-03-08,2.2601490889968003,4.015368766517479,4.12136820333426e-5,1298.4075508565425,0.06882969937491619,0.025481878533452407,0.09466906264178963,0.0011637185277085962,0.2721437813031038,0.00226160354767258,316.72855453746627,2501.170726856563,3.202694644973014e-7,1.5921936847072125,8.44952221847826,8.037413290252758e-4,50.92365642546177,335.6517614985705,1.4466962509943576e-6,TRUE,3.8770540043508688,0.12658903992144938,18.444397270569677,2.837502086882081,1.7387693628207277,4.324071263409258,0.457077567413479,6717.436087421142,31
Pennsylvania,2020-03-09,2.871951746065884,4.922274631119725,5.245695826806432e-5,1777.2733547837436,0.0828948621313429,0.03130483587782609,0.10547974116514668,0.0010626089874185996,0.3239206202813649,0.0020209515897361375,439.5370666222903,3404.607726310188,8.695314252723986e-8,1.9162627379966972,11.071785220032957,6.111484143509351e-4,69.29330652737744,457.9511036155052,1.1130539967216123e-6,TRUE,3.8851588068461305,0.12658903992144938,18.444397270569677,4.097038798111471,2.8962884987070634,5.591397813627563,0.45707765436801073,9059.96986980601,32
Pennsylvania,2020-03-10,3.6181813731271397,5.940330695644692,6.586100942738735e-5,2407.0275562583447,0.10172316448581412,0.03817338399807407,0.11584545697800064,9.60896656402137e-4,0.36159233652360184,0.0017910933753680768,605.9114345215866,4599.7904653908845,1.717896125200201e-8,2.4620549437687416,14.18267949827682,4.6152641857747197e-4,95.10052618687828,627.3242733909922,8.969690319561955e-7,TRUE,3.875769887813028,0.12658903992144938,18.444397270569677,3.153331492230167,2.2512013290820407,4.26946424310889,0.4570776715473351,12573.530227103704,33
Pennsylvania,2020-03-11,4.601228211087229,7.23655201829504,8.164022086689323e-5,3236.706779820784,0.12265899500658797,0.047543684718417814,0.13454426920817317,8.611331777963566e-4,0.4360190195150866,0.0015753074360257916,820.5141130173448,6009.89280222997,2.6343608572877742e-8,3.2109701979695506,18.594990949436493,3.4631723888471085e-4,129.7552373335154,857.1187924433735,7.150122023314001e-7,TRUE,3.844656902375676,0.12658903992144938,18.444397270569677,3.0346551245288094,2.281030808854603,3.938497877918908,0.45707769789192676,17433.120856932765,34
Pennsylvania,2020-03-12,5.927931863717151,8.969829258790698,9.99955447430231e-5,4425.277338656671,0.15197413541244897,0.057255514633936744,0.15707478355598742,7.653122051103068e-4,0.5500703713106939,0.0013757354626667223,1125.3412127199986,8097.884667009443,5.74226736361251e-8,4.171414579692919,24.58406364001025,2.58327744305517e-4,173.57448500543254,1217.6111641524233,5.436082555774491e-7,TRUE,3.791121269370433,0.12658903992144938,18.444397270569677,2.657314363132916,2.043792280203119,3.3828843564814735,0.4570777553175889,24572.1547530048,35
Pennsylvania,2020-03-13,7.853794717332486,11.54969879581601,1.2110878469799699e-4,5939.543114905506,0.18848036063494894,0.07208009035391758,0.18113166653213295,6.749015423236984e-4,0.7260966656433447,0.0011935577159225697,1531.6506259215582,10357.35040513299,9.171981261017854e-8,5.416918799588641,32.67472494735657,1.9163081652575335e-4,242.4354974584993,1681.150819452791,3.91273004362216e-7,TRUE,3.7174354445056648,0.12658903992144938,18.444397270569677,2.4916243510559375,1.9685628323671462,3.1000665889065444,0.45707784704180954,33033.99035035895,36
Pennsylvania,2020-03-14,10.351253327728216,15.110263752064967,1.4513708831057987e-4,8062.2323574698175,0.2375182273167018,0.08899591544793078,0.20907626060905538,5.908969939400942e-4,0.9675376991915563,0.0010291725789928923,2006.4865251929398,13666.261846575753,5.625709255818268e-7,7.2094504334340055,43.66258268157389,1.4142405913282718e-4,340.2341439855203,2152.8570713063723,2.710423630302882e-7,TRUE,3.6216750351966907,0.12658903992144938,18.444397270569677,2.4304124332952393,1.9687082946557863,2.9592345104284856,0.45707840962239404,44061.65879460291,37
